chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr6	57961474	2.8332133	4.640688	-1.8074746	accessible_not_acetylated	-0.16289139	-0.6251607	-0.5092058	-0.3417654	-0.039431572
chr20	64107575	0.6931472	2.5001624	-1.8070152	accessible_not_acetylated	0.03883767	-0.13998795	-0.28786922	-0.46890593	-0.00088119507
chr17	45620396	1.3862944	3.193037	-1.8067427	accessible_not_acetylated	-1.3753506	-0.24892044	-0.5841265	-0.16646242	-0.11907554
chr7	75442548	3.295837	5.1025124	-1.8066754	accessible_not_acetylated	-0.07002449	0.30772066	-0.053876877	0.5933347	0.0204072
chr18	9959145	2.5649493	4.3705707	-1.8056214	accessible_not_acetylated	-1.7747064	-0.4472754	0.10658884	-0.21615505	-0.018332005
chr22	24424105	1.3862944	3.1917698	-1.8054755	accessible_not_acetylated	-0.00506258	-1.7076963	-1.0595295	-1.6352247	0.050192595
chr6	89148250	0.0	1.8050809	-1.8050809	accessible_not_acetylated	1.1897752	-0.47865343	-0.3971163	-0.36385167	0.0015718937
chr6	149249056	1.3862944	3.1911728	-1.8048785	accessible_not_acetylated	-0.5247307	-0.67967343	0.16974711	-0.06578803	0.02160263
chr20	2207702	0.0	1.8048398	-1.8048398	accessible_not_acetylated	1.8941724	-0.7165127	-0.3047179	-0.6323223	-0.01249516
chr12	76879041	3.0445225	4.84911	-1.8045876	accessible_not_acetylated	-1.1732385	-0.51007986	-0.9181969	-0.6230912	-0.14038467
chr7	1374607	0.6931472	2.4965625	-1.8034153	accessible_not_acetylated	0.357867	-0.65097046	-0.41278124	-0.64601386	0.029367447
chr17	74859901	0.6931472	2.4964523	-1.8033051	accessible_not_acetylated	-0.16273522	-1.0689011	-0.7610388	-0.9369707	-0.0042603016
chr8	93916821	2.944439	4.747252	-1.802813	accessible_not_acetylated	-0.8331506	-0.917326	-0.31266642	-0.85335946	-0.14134789
chr8	132561479	0.0	1.8022324	-1.8022324	accessible_not_acetylated	0.7665645	0.34883392	0.3022405	0.118471146	0.025365591
chr17	20843975	0.0	1.8019867	-1.8019867	accessible_not_acetylated	0.58651185	-0.36287928	-0.9636479	-0.5249975	0.0064721107
chr10	43354443	1.0986123	2.900184	-1.8015716	accessible_not_acetylated	-0.14350414	-0.16046953	-0.07904506	-0.35712814	0.0051574707
chr6	149863478	2.6390574	4.440544	-1.8014867	accessible_not_acetylated	-1.1789138	-0.87202	-1.0021057	-1.3809903	-0.02843237
chr20	23689025	0.0	1.8012173	-1.8012173	accessible_not_acetylated	0.44832397	-0.2515664	-0.25398445	-0.33904636	0.014384985
chr6	96626967	0.0	1.800648	-1.800648	accessible_not_acetylated	0.1573627	-0.5583099	-0.29189205	-0.2538855	0.022163987
chr6	3457179	3.0910425	4.890957	-1.7999144	accessible_not_acetylated	-2.6008527	-1.3562617	-1.3347676	-0.95760655	-0.03570795
chr22	37569566	1.7917595	3.5911512	-1.7993917	accessible_not_acetylated	-0.063188076	1.3436928	0.11164355	0.15502739	0.080391645
chr20	30688227	1.0986123	2.897754	-1.7991416	accessible_not_acetylated	-0.67134833	-1.4902766	0.16802621	-0.24279141	-0.09573579
chr17	60143059	2.0794415	3.8775625	-1.798121	accessible_not_acetylated	-1.2492607	-0.8779659	-0.0805645	-0.2485435	-0.06843734
chr6	169164661	0.0	1.7980323	-1.7980323	accessible_not_acetylated	0.1660943	-0.38602126	-0.33958745	-0.21512961	0.004233718
chr6	7542447	0.6931472	2.4902604	-1.7971132	accessible_not_acetylated	2.0516264	-1.3519795	-0.6655822	-1.1969833	0.0157516
chr10	77927095	3.1354942	4.932484	-1.7969899	accessible_not_acetylated	-2.5256479	-1.063379	-0.5476084	-0.78335047	-0.029946327
chr6	4156053	1.0986123	2.8955069	-1.7968946	accessible_not_acetylated	-0.10644698	0.03547597	-0.19485712	0.28887057	0.024890661
chr10	101030010	1.3862944	3.1824007	-1.7961063	accessible_not_acetylated	-0.1780796	-0.9857044	-0.2112019	-0.46093035	-0.00059866905
chr8	133453512	1.3862944	3.181916	-1.7956216	accessible_not_acetylated	-0.6482482	-1.3478093	-0.40051174	-0.69931364	-0.014321804
chr6	32087767	1.609438	3.404596	-1.7951581	accessible_not_acetylated	-0.76587105	-1.0597541	-1.3834417	-1.5145596	-0.015671253
chr21	21184971	3.1780539	4.97313	-1.7950764	accessible_not_acetylated	-3.081831	-0.69590425	-0.17008018	-0.7818608	-0.034566402
chr7	121303774	2.0794415	3.8743896	-1.7949481	accessible_not_acetylated	-1.3229449	-0.41591263	-0.11200619	-0.4936738	0.061187983
chr7	100656452	1.3862944	3.180736	-1.7944417	accessible_not_acetylated	1.2508388	-0.6658478	-0.79447675	-0.8317838	0.021903992
chr7	129825482	3.3322046	5.12646	-1.7942555	accessible_not_acetylated	-2.6892638	-0.84404945	-0.86713886	-0.6999736	-0.01725769
chr10	76606	0.6931472	2.4867053	-1.7935581	accessible_not_acetylated	0.5495784	-0.42103148	-0.2842276	-0.42354155	0.006305933
chr12	77324873	0.6931472	2.4865544	-1.7934072	accessible_not_acetylated	0.4684596	-0.7316052	-0.45678473	-0.9430537	-0.037115574
chr6	138986799	2.6390574	4.432037	-1.7929795	accessible_not_acetylated	-0.86326265	-0.27616024	0.13308382	0.049824715	0.011573315
chr17	979893	2.1972246	3.9894319	-1.7922072	accessible_not_acetylated	-0.15480328	-1.5345254	-0.5468707	-1.1970024	-0.097492695
chr12	49972317	0.6931472	2.4852948	-1.7921476	accessible_not_acetylated	-0.20737004	-0.21977806	-0.065855026	-0.1606319	0.01665163
chr10	58149137	0.0	1.7920845	-1.7920845	accessible_not_acetylated	0.41259933	-0.2174331	-0.33049107	-0.25896668	0.026677132
chr17	49899322	0.0	1.7916269	-1.7916269	accessible_not_acetylated	0.30625916	-0.2819959	-0.22851539	-0.23181331	0.054030657
chr7	87160693	1.7917595	3.5830503	-1.7912908	accessible_not_acetylated	-0.6461415	0.32958364	0.07928491	0.13012171	0.061959982
chr17	76027452	0.6931472	2.4836607	-1.7905135	accessible_not_acetylated	-0.50633633	-1.0671155	-0.77902913	-1.0513705	0.025291443
chr7	139232381	3.1780539	4.96856	-1.7905064	accessible_not_acetylated	-2.464292	-0.6961236	-0.6122365	-0.57497644	0.045497894
chr17	9240190	1.9459102	3.735959	-1.7900488	accessible_not_acetylated	-0.8993609	-1.3556399	-0.8525739	-0.18371749	-0.07283521
chr17	49324699	0.0	1.7895824	-1.7895824	accessible_not_acetylated	0.6044971	0.043831944	-0.113527656	-0.07785928	0.07063711
chr17	8124092	1.3862944	3.17516	-1.7888656	accessible_not_acetylated	0.22901416	-0.27102327	-0.38187432	-0.447047	-0.06733394
chr6	79822064	0.0	1.7888114	-1.7888114	accessible_not_acetylated	1.8038526	0.10542798	0.75178766	0.29892182	0.0036398172
chr22	23979828	0.0	1.7884817	-1.7884817	accessible_not_acetylated	1.5315027	-0.6163869	-0.7564213	-0.5453713	0.022645593
chr20	40741702	0.0	1.7881556	-1.7881556	accessible_not_acetylated	0.3895409	0.13911438	-0.23119223	-0.24553919	0.013024807
chr6	163616651	0.6931472	2.4810307	-1.7878835	accessible_not_acetylated	-0.34358358	-0.024896383	0.10074282	0.14659667	0.024832487
chr12	107318393	2.3978953	4.1853156	-1.7874203	accessible_not_acetylated	-1.7472899	-1.0246539	-1.0571213	-1.6037018	-0.122460365
chr12	94100475	3.5553482	5.342504	-1.7871559	accessible_not_acetylated	-2.42924	1.0448222	0.5752206	0.47813606	-0.10685396
chr6	35409437	0.6931472	2.4795642	-1.786417	accessible_not_acetylated	-0.054141283	-0.3430469	0.010803938	-0.2997067	0.023570776
chr6	42890478	2.3025851	4.088537	-1.7859521	accessible_not_acetylated	-0.2779057	-0.059779167	-0.033841133	-0.34791064	-0.015071392
chr21	41767089	0.0	1.7856408	-1.7856408	accessible_not_acetylated	2.7390895	-0.93028414	-0.535764	-0.7979772	0.0007081032
chr12	131836429	1.0986123	2.8838649	-1.7852526	accessible_not_acetylated	-1.335951	-0.56446433	-0.53651714	-0.4252615	-0.016095638
chr8	37796337	1.9459102	3.73094	-1.7850299	accessible_not_acetylated	-0.9585824	-0.4769075	-0.2523427	-0.15743041	-0.02363205
chr7	74406293	1.0986123	2.8829231	-1.7843108	accessible_not_acetylated	-0.23016644	-0.6865208	-0.2719593	-0.23329353	0.043007374
chr6	125314305	0.6931472	2.4766045	-1.7834573	accessible_not_acetylated	-0.20669913	-0.6634557	-0.018954277	0.08331299	0.01416254
chr8	55845327	2.0794415	3.8622713	-1.7828298	accessible_not_acetylated	-1.1992779	0.10279465	-0.13386631	-0.0020184517	-0.038859844
chr7	44096711	0.6931472	2.4745271	-1.7813799	accessible_not_acetylated	-0.21070385	-0.4612491	-0.4363711	-0.3748052	0.05040741
chr10	114239253	0.0	1.7802045	-1.7802045	accessible_not_acetylated	0.19515097	-1.0103235	-0.7451987	-0.8307492	0.024445295
chr7	151876018	1.3862944	3.1663432	-1.7800488	accessible_not_acetylated	0.022782803	-1.9429579	-1.0367179	-2.0475028	0.052455902
chr20	3248857	1.3862944	3.1656454	-1.779351	accessible_not_acetylated	-0.25339603	-1.2364578	-0.46484447	-0.7482171	0.0073022842
chr12	78073	2.6390574	4.416451	-1.7773936	accessible_not_acetylated	-0.5895333	-1.1512294	-0.7507694	-0.799741	-0.094124794
chr12	127162497	3.1354942	4.9128127	-1.7773185	accessible_not_acetylated	-2.7262774	-0.2834921	-0.0993104	-0.27997828	-0.10049343
chr8	66177040	1.3862944	3.1631963	-1.776902	accessible_not_acetylated	-0.59173703	-1.5758915	-0.8544612	-1.1941147	-0.06253791
chr10	8054703	0.6931472	2.4696891	-1.776542	accessible_not_acetylated	0.89146924	-1.2456913	-0.56664205	-0.855211	0.013855696
chr7	139758580	0.0	1.7764679	-1.7764679	accessible_not_acetylated	1.0534052	-0.05673802	-0.22298539	-0.15730512	0.027546048
chr10	44959552	2.5649493	4.34103	-1.7760808	accessible_not_acetylated	-0.9535818	-1.0394735	-0.8293116	-1.0506096	-0.03208542
chr20	62954155	1.0986123	2.87459	-1.7759776	accessible_not_acetylated	0.39737487	-0.91163516	-0.5135944	-0.59664345	0.0038032532
chr18	36491139	0.6931472	2.467689	-1.7745419	accessible_not_acetylated	0.47684026	0.22441792	0.5218053	0.22565699	0.012601614
chr7	1204031	0.0	1.7740909	-1.7740909	accessible_not_acetylated	0.4129206	-0.6239166	-0.51220787	-0.70962965	0.021692634
chr7	74405457	1.7917595	3.5656574	-1.7738979	accessible_not_acetylated	-1.4813337	-1.2239978	-0.8512778	-0.7435374	0.055213213
chr12	102522951	0.0	1.7730976	-1.7730976	accessible_not_acetylated	1.0695769	0.5270604	0.165061	0.29429996	0.04195988
chr10	79066571	3.0910425	4.8639026	-1.77286	accessible_not_acetylated	-1.941303	-1.0192292	-0.50388384	-0.30151844	-0.018549442
chr12	48980921	1.609438	3.38194	-1.772502	accessible_not_acetylated	0.27903628	-1.2683172	-0.5324466	-0.88829875	-0.05037856
chr7	25196662	0.0	1.7720798	-1.7720798	accessible_not_acetylated	1.152079	0.057762742	0.17703581	0.034004092	0.02599442
chr8	105906612	0.0	1.7718755	-1.7718755	accessible_not_acetylated	-0.8591271	-0.81665707	-0.44477117	-0.3640145	-0.043866873
chr12	22684744	0.0	1.7715689	-1.7715689	accessible_not_acetylated	-0.16512549	-0.17504752	-0.118517995	-0.39634407	0.060574174
chr12	53470086	1.3862944	3.157638	-1.7713437	accessible_not_acetylated	-0.86587405	0.12255955	-0.3306148	-0.13271546	-0.06689596
chr17	19648870	1.3862944	3.1574907	-1.7711964	accessible_not_acetylated	0.59311223	-1.3171462	-0.8328228	-1.2769197	-0.02326417
chr6	32005581	0.0	1.7703674	-1.7703674	accessible_not_acetylated	0.7447736	-0.1861608	-0.21876836	-0.18066621	-0.0002875328
chr12	122843009	1.0986123	2.8688896	-1.7702773	accessible_not_acetylated	-1.0984752	-0.7688823	-0.47876334	-0.43071914	-0.015018702
chr7	101744202	2.5649493	4.3352013	-1.770252	accessible_not_acetylated	-1.4380968	-0.64060354	-0.76157165	-0.3762884	0.055621147
chr8	81834306	0.6931472	2.462942	-1.7697947	accessible_not_acetylated	0.015041351	-0.10728192	0.040175438	0.096215725	0.007758379
chr10	48160866	0.0	1.769614	-1.769614	accessible_not_acetylated	0.5368016	0.11396563	0.12875581	0.23055768	0.016823411
chr6	28802786	3.218876	4.9880285	-1.7691526	accessible_not_acetylated	-2.0610297	0.31559086	0.07987785	0.25635052	-0.03889799
chr10	35236936	0.0	1.7686636	-1.7686636	accessible_not_acetylated	0.98478174	-0.18675935	-0.06833553	-0.227875	0.01278615
chr20	62508771	0.6931472	2.461493	-1.7683458	accessible_not_acetylated	-0.7164959	-0.9765425	-0.81763375	-1.0056174	0.010743856
chr17	48148568	2.3978953	4.166026	-1.7681308	accessible_not_acetylated	-1.1708395	-0.25417328	-0.047254086	-0.17782092	-0.06719732
chr17	74738391	0.6931472	2.4611588	-1.7680116	accessible_not_acetylated	0.13439131	-0.47355807	-0.5410807	-0.40980196	0.008197308
chr18	77000632	0.0	1.7679712	-1.7679712	accessible_not_acetylated	-0.1074518	-0.47631586	-0.6787127	-0.42936707	0.02327323
chr7	73429369	1.0986123	2.8661132	-1.7675009	accessible_not_acetylated	-0.67135406	-0.8528695	-0.7953708	-0.57874966	0.06052637
chr8	96227406	0.0	1.7674565	-1.7674565	accessible_not_acetylated	-0.09568024	-0.26217413	-0.3034655	-0.07857931	-0.014533162
chr8	53588241	0.0	1.7673357	-1.7673357	accessible_not_acetylated	0.9767933	0.13871264	0.3826809	0.041054487	-0.010573506
chr8	41905353	0.6931472	2.4598577	-1.7667105	accessible_not_acetylated	0.58336043	0.13248682	0.023660421	-0.10707307	0.008244276
chr8	139896840	0.0	1.7664669	-1.7664669	accessible_not_acetylated	0.8038788	0.37619567	0.1526196	-0.059422255	-0.007918477
chr20	63347671	0.6931472	2.4592903	-1.7661431	accessible_not_acetylated	-0.058409452	-1.3486488	-1.0146978	-1.2061179	0.016386986
chr21	45074392	4.1271343	5.8928266	-1.7656922	accessible_not_acetylated	-2.2832453	-0.87301016	-0.86119556	-0.42927885	-0.119306564
chr7	91869856	0.0	1.7648187	-1.7648187	accessible_not_acetylated	-0.55329764	-0.09616518	-0.26375115	0.084720016	0.015836716
chr8	30555887	1.609438	3.3737326	-1.7642946	accessible_not_acetylated	-0.8919654	-0.9496114	-0.5026853	-0.78415346	-0.036007404
chr17	62470914	1.3862944	3.150535	-1.7642407	accessible_not_acetylated	-0.16049767	0.31849146	0.32378554	0.508337	-0.029900312
chr22	20247296	2.3025851	4.066058	-1.763473	accessible_not_acetylated	-2.2407875	-0.8022642	-0.73705006	-0.5490613	0.058241844
chr20	31845617	0.6931472	2.4564166	-1.7632694	accessible_not_acetylated	0.09344721	0.41773868	-0.4558363	0.23144531	0.023917913
chr8	143569078	2.8332133	4.596075	-1.7628617	accessible_not_acetylated	-2.1369877	-1.9332542	-1.8221989	-1.4947057	-0.18553877
chr18	48828103	1.7917595	3.5546057	-1.7628462	accessible_not_acetylated	-0.6272261	-0.68020225	-0.1666627	-0.3337648	-0.0030755997
chr17	19234875	1.0986123	2.8612177	-1.7626054	accessible_not_acetylated	-0.33707643	0.21573663	0.17484117	0.23654008	-0.0064435005
chr10	107164708	0.0	1.7617843	-1.7617843	accessible_not_acetylated	0.061327696	-1.2109461	-1.2171149	-1.2765973	0.020437717
chr18	2846980	2.3978953	4.1587496	-1.7608542	accessible_not_acetylated	-1.5812466	-0.556669	-0.3313334	-0.8410208	-0.021698952
chr7	2804592	1.9459102	3.7066267	-1.7607164	accessible_not_acetylated	-0.73915887	-0.42645383	-0.034480095	0.07757115	0.04718852
chr7	98433497	0.0	1.7604544	-1.7604544	accessible_not_acetylated	0.11723828	0.002454996	-0.29601336	0.14411008	0.0073689222
chr18	31799476	0.6931472	2.4531875	-1.7600403	accessible_not_acetylated	0.21916151	-0.24678802	-0.07000661	-0.13078594	0.011211634
chr6	107539620	1.3862944	3.146212	-1.7599177	accessible_not_acetylated	-0.6909354	-0.14318228	0.11511016	-0.10474515	0.011645079
chr12	69388552	0.0	1.759644	-1.759644	accessible_not_acetylated	0.6598661	-0.12183094	-0.08384144	-0.21672142	0.07343125
chr6	168319754	0.0	1.7594786	-1.7594786	accessible_not_acetylated	0.25767875	-1.2751329	-1.5658758	-1.1975465	0.0021032095
chr22	20129180	3.2580965	5.017366	-1.7592695	accessible_not_acetylated	-3.1502328	0.019087791	-0.28667974	0.23610115	0.012928009
chr12	52023819	2.7725887	4.5313845	-1.7587957	accessible_not_acetylated	-1.6150305	-1.4460306	-1.1473532	-0.88049173	-0.12452459
chr10	29318707	0.0	1.7579997	-1.7579997	accessible_not_acetylated	0.9720509	-0.09499109	-0.1906302	-0.5690026	0.01988709
chr8	142480581	0.6931472	2.451067	-1.7579198	accessible_not_acetylated	-0.24221897	-0.63148546	-0.284441	-0.40818834	0.0135781765
chr6	10412637	1.7917595	3.549268	-1.7575085	accessible_not_acetylated	-0.83191276	-1.754112	-1.157366	-1.735397	0.026236296
chr21	36662070	0.0	1.7572333	-1.7572333	accessible_not_acetylated	0.8605801	0.53651035	0.23687875	0.24353683	0.01915729
chr17	44374903	1.7917595	3.5477386	-1.7559791	accessible_not_acetylated	-0.61224484	-1.2573719	-0.749295	-1.1438284	-0.04266596
chr22	24651077	1.9459102	3.7008429	-1.7549326	accessible_not_acetylated	-0.622731	-1.7648968	-0.5383706	0.22391963	0.007055998
chr17	50055911	1.0986123	2.8520389	-1.7534266	accessible_not_acetylated	0.8768797	-1.2743577	-0.7461338	-1.4533343	-0.010145187
chr7	101551389	1.7917595	3.54477	-1.7530105	accessible_not_acetylated	-1.0197968	-0.8876169	-0.5623243	-0.75234437	0.06104994
chr8	17156568	3.218876	4.9716763	-1.7528005	accessible_not_acetylated	-3.1978738	-1.5770526	-1.4133627	-1.520031	-0.09273195
chr8	25184677	0.6931472	2.44561	-1.7524629	accessible_not_acetylated	0.5256443	-1.4783113	-1.1595397	-1.7142777	0.008742094
chr12	109880522	2.7725887	4.5243344	-1.7517457	accessible_not_acetylated	-0.85562205	-0.47608232	0.03708315	0.13291311	-0.1138401
chr10	13536931	0.6931472	2.4448352	-1.751688	accessible_not_acetylated	0.1233294	-0.47617245	-0.10277009	-0.29693556	-0.002033472
chr21	32291812	0.0	1.7511401	-1.7511401	accessible_not_acetylated	0.58501434	0.08399439	0.27597666	-0.013320446	-0.0012357235
chr7	27200106	0.0	1.750365	-1.750365	accessible_not_acetylated	0.28887677	-1.144568	-0.87411666	-1.0825903	0.032580733
chr8	29064595	1.9459102	3.69612	-1.7502098	accessible_not_acetylated	-1.1581731	-0.35754538	-0.21672654	0.17967558	-0.012223721
chr7	55657944	0.0	1.7501557	-1.7501557	accessible_not_acetylated	1.4264331	-0.072469234	0.19876361	-0.027107239	0.025291562
chr7	1719249	1.0986123	2.848568	-1.7499557	accessible_not_acetylated	-0.18618035	-0.5306461	-0.34663916	-0.022709131	0.010978222
chr17	17810770	1.609438	3.3591242	-1.7496862	accessible_not_acetylated	1.1104088	-0.45457602	-0.3875308	-1.028347	-0.074023485
chr12	34308709	0.6931472	2.4422765	-1.7491293	accessible_not_acetylated	0.8103957	-0.2742529	-0.2328906	0.069137335	0.012405634
chr10	79382686	1.3862944	3.135213	-1.7489185	accessible_not_acetylated	-0.6220298	-0.97535753	-0.1512599	-0.56350803	0.0010547638
chr6	34027819	1.0986123	2.8473077	-1.7486954	accessible_not_acetylated	-0.1182549	-1.2946844	-0.86373746	-1.314568	0.02506876
chr22	19029453	1.609438	3.3575845	-1.7481465	accessible_not_acetylated	-0.8806615	-0.98616076	-0.95432425	-0.62759876	0.053133726
chr21	29090187	1.0986123	2.8462367	-1.7476244	accessible_not_acetylated	-0.863518	-0.36228967	-0.2986884	-0.22020483	0.042108536
chr17	44829674	1.0986123	2.845767	-1.7471547	accessible_not_acetylated	1.9030924	-1.2119218	-0.4779086	-1.0357242	-0.017229557
chr20	31861638	2.1972246	3.9440336	-1.746809	accessible_not_acetylated	-1.2868478	-1.9395347	-1.366461	-1.1884317	-0.03931403
chr17	21405135	0.6931472	2.439929	-1.7467818	accessible_not_acetylated	-0.22735214	-0.5695752	-0.2734475	-0.2544906	-0.0007815361
chr8	94949436	3.6888795	5.4355197	-1.7466402	accessible_not_acetylated	-1.3373761	-1.2977395	-0.9166646	-0.51575994	-0.10368872
chr7	4631783	2.3978953	4.144023	-1.7461276	accessible_not_acetylated	-2.0744817	-1.091577	-0.17909837	-0.29042816	0.060997486
chr6	75349556	2.1972246	3.9431448	-1.7459202	accessible_not_acetylated	-0.7496078	-0.34086156	-0.24762583	-0.06604147	0.01753807
chr22	20143361	1.0986123	2.8441834	-1.7455711	accessible_not_acetylated	-1.3564439	-1.0263513	-1.1514877	-1.2277541	0.0650444
chr18	500729	0.0	1.7453151	-1.7453151	accessible_not_acetylated	-0.0012737513	-0.9125886	-0.6898277	-0.97214186	0.021273613
chr10	89241236	0.0	1.7450547	-1.7450547	accessible_not_acetylated	0.59498525	0.027347803	0.056249738	0.10120964	0.02227509
chr8	55103003	0.0	1.7444494	-1.7444494	accessible_not_acetylated	0.27063966	-0.7548883	-1.0654441	-1.0403848	-0.011692762
chr8	56558051	0.0	1.7438244	-1.7438244	accessible_not_acetylated	0.9157156	0.19661152	-0.123452544	0.09506917	-0.10610056
chr17	2369932	0.6931472	2.4368186	-1.7436714	accessible_not_acetylated	0.26548123	-0.8821131	-0.73837614	-0.91770244	0.0040619373
chr17	45241826	0.0	1.7435462	-1.7435462	accessible_not_acetylated	-0.23093271	-1.025712	-1.3984274	-1.0270921	0.07924533
chr8	123540381	1.609438	3.3529222	-1.7434843	accessible_not_acetylated	0.4559071	-0.47273755	-0.20899487	-0.88285017	0.005833626
chr7	15686683	0.0	1.7433012	-1.7433012	accessible_not_acetylated	1.4526517	-0.22583592	-0.28335845	-0.15996277	0.028103113
chr22	20131189	3.218876	4.9611077	-1.7422318	accessible_not_acetylated	-2.4437413	-0.36657524	-1.0205157	-0.5901084	-0.0065569878
