chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr17	21280229	0.0	2.1986227	-2.1986227	accessible_not_acetylated	-0.6151235	-0.5504514	-0.2624302	-0.66625583	-0.070524454
chr12	11500800	0.6931472	2.8914487	-2.1983016	accessible_not_acetylated	-0.68254066	-0.97007525	-0.60131574	-1.0811772	-0.065843105
chr17	21368942	1.0986123	3.2963645	-2.1977522	accessible_not_acetylated	-1.1682007	-0.75088906	-0.24751234	-0.059651375	-0.06384134
chr6	43243679	0.0	2.1976864	-2.1976864	accessible_not_acetylated	-0.64717436	-1.5206038	-0.92396355	-1.5407344	-0.006527424
chr10	101032447	1.9459102	4.1435485	-2.1976383	accessible_not_acetylated	-0.36206317	0.298481	-0.5304918	-0.24696136	0.015902996
chr6	53427003	2.5649493	4.7607107	-2.1957614	accessible_not_acetylated	-2.0107303	-0.2467413	-0.020843029	-0.10339451	-0.06715679
chr7	27083834	0.6931472	2.8877053	-2.1945581	accessible_not_acetylated	-0.8462572	-0.53701735	0.046228886	-0.4410994	-0.027251482
chr20	18985650	0.0	2.1945305	-2.1945305	accessible_not_acetylated	0.6779809	-0.92435193	-0.28957152	-0.50847864	0.0065009594
chr7	137847589	1.9459102	4.1401057	-2.1941955	accessible_not_acetylated	-0.5850098	-0.23969746	-0.4700675	-0.7425442	0.00066185
chr18	1370768	0.0	2.1917984	-2.1917984	accessible_not_acetylated	0.82214355	-0.35385346	-0.00085020065	-0.26720858	-0.0061688423
chr12	15670963	0.0	2.1914806	-2.1914806	accessible_not_acetylated	0.34811735	0.04853511	0.13731503	0.119090796	-0.024024248
chr6	14025314	0.0	2.1910563	-2.1910563	accessible_not_acetylated	1.315697	-0.6271403	0.07083106	-0.34526384	-0.028506279
chr6	34056450	0.0	2.1897917	-2.1897917	accessible_not_acetylated	1.0758328	-0.020000935	-0.6444757	-0.76558995	-0.04506445
chr7	5424064	1.3862944	3.5759487	-2.1896544	accessible_not_acetylated	-1.0345285	-0.95566154	-0.6665704	-1.4959934	-0.004177332
chr22	25008826	0.0	2.1893425	-2.1893425	accessible_not_acetylated	0.53521276	-0.22795558	-0.22075367	-0.28541613	-0.012187481
chr12	47904078	2.3025851	4.4913445	-2.1887593	accessible_not_acetylated	-1.6665137	-0.1960144	-0.19677067	0.27896738	-0.06175852
chr10	64731989	0.6931472	2.881852	-2.1887047	accessible_not_acetylated	0.32628703	-0.6321876	0.11891556	0.036181927	-0.0040791035
chr22	28930953	1.0986123	3.2867765	-2.1881642	accessible_not_acetylated	-1.0921514	-0.061487675	-0.104632616	-0.43615985	-0.013445139
chr8	120732430	2.6390574	4.8258924	-2.186835	accessible_not_acetylated	-2.3750706	-0.37835026	0.26172018	-0.15489006	-0.038915634
chr17	2837382	0.0	2.1865568	-2.1865568	accessible_not_acetylated	0.64746594	-0.08945012	0.13471031	0.08104777	-0.038822174
chr20	6940202	0.6931472	2.879545	-2.1863978	accessible_not_acetylated	-0.9989414	-1.1641688	-0.37072182	-0.50341773	-0.010754824
chr7	24572531	2.1972246	4.3832107	-2.185986	accessible_not_acetylated	-1.06987	-0.14721537	0.0987072	0.37731552	-0.010763168
chr17	66192235	1.609438	3.7952306	-2.1857927	accessible_not_acetylated	0.40565753	-0.47596288	-0.24641752	-0.6757357	-0.06630278
chr12	88932653	1.0986123	3.2832983	-2.184686	accessible_not_acetylated	-1.1560466	-0.2893877	0.22714567	0.022636652	-0.0559628
chr12	125186299	0.0	2.1846607	-2.1846607	accessible_not_acetylated	-1.4162297	-1.6320758	-1.513513	-1.6315662	-0.053097725
chr10	86367600	0.0	2.184637	-2.184637	accessible_not_acetylated	0.4074285	-1.5773094	-0.70592916	-1.1190746	0.0011689663
chr6	52049666	0.0	2.1846178	-2.1846178	accessible_not_acetylated	-0.52776	-1.0490801	-0.56364	-0.34031272	-0.017210484
chr12	98351855	2.0794415	4.26385	-2.1844087	accessible_not_acetylated	-1.4211967	0.077999115	0.17899132	0.21917105	-0.05690956
chr17	49968565	0.6931472	2.876799	-2.183652	accessible_not_acetylated	0.7056916	-0.92297125	-0.5092666	-0.8690152	-0.0458951
chr12	93571319	2.7725887	4.955158	-2.1825695	accessible_not_acetylated	-0.092880726	-0.96367073	-0.7450042	-1.2571197	-0.04828739
chr17	18377704	0.0	2.1810782	-2.1810782	accessible_not_acetylated	-0.45248222	-1.0791118	-0.27913105	-0.3746171	-0.025100946
chr8	38409836	2.7080503	4.889105	-2.1810546	accessible_not_acetylated	-2.5431519	-0.8082752	-0.22610474	-0.43441296	-0.040233612
chr22	20429379	0.6931472	2.8740048	-2.1808577	accessible_not_acetylated	0.09520841	-1.5485533	-0.9486282	-1.7476591	-0.013174057
chr17	75721348	1.0986123	3.2791183	-2.180506	accessible_not_acetylated	-2.0351553	-1.4294596	-1.486532	-1.781324	-0.06268644
chr6	107490112	0.6931472	2.8729782	-2.179831	accessible_not_acetylated	-1.1844301	-1.5982653	-0.84462357	-1.7773207	-0.025229216
chr7	12403919	0.6931472	2.8723116	-2.1791644	accessible_not_acetylated	-0.10259819	-1.1653452	-0.2633052	-0.5771482	-0.0037641525
chr8	22579108	1.0986123	3.2764294	-2.177817	accessible_not_acetylated	-1.7774746	-1.9412289	-1.7730601	-1.681533	-0.018551826
chr7	43112435	1.3862944	3.5640588	-2.1777644	accessible_not_acetylated	-0.70488787	-1.5855849	-0.8678427	-1.7129333	-0.002861023
chr8	101127045	2.0794415	4.2571774	-2.1777358	accessible_not_acetylated	-1.2797246	-0.9110024	-0.84544635	-0.75474334	-0.025048733
chr18	27378557	0.0	2.1773126	-2.1773126	accessible_not_acetylated	0.13669467	-0.082092285	-0.050783396	0.113842726	-0.0051939487
chr10	2792264	1.9459102	4.1231503	-2.1772401	accessible_not_acetylated	-2.3552873	-0.011352062	0.21300411	-0.1818707	-0.013757706
chr10	120456953	0.0	2.177064	-2.177064	accessible_not_acetylated	-0.0058915615	-1.7031386	-1.425494	-1.4887031	0.000538826
chr12	54217148	2.6390574	4.8149786	-2.1759212	accessible_not_acetylated	-0.4533763	-0.6405959	0.09265089	0.33134365	-0.06975889
chr20	63483218	0.0	2.1751058	-2.1751058	accessible_not_acetylated	-0.1078527	-0.53648865	-0.25574756	-0.47227442	0.0071816444
chr7	105769187	0.6931472	2.8682103	-2.1750631	accessible_not_acetylated	-0.13541055	0.36944866	0.48762298	0.14462543	-0.013522863
chr7	114758765	1.3862944	3.561153	-2.1748586	accessible_not_acetylated	-1.2639875	0.16126442	0.3690698	0.3627994	-0.006242037
chr17	81119663	0.6931472	2.8664079	-2.1732607	accessible_not_acetylated	0.48416758	-1.1750711	-0.11759186	-0.57325244	-0.051689625
chr7	156909096	0.0	2.173214	-2.173214	accessible_not_acetylated	-0.72498655	-0.50055456	-0.49373913	-0.596776	-0.02391076
chr12	6204675	0.6931472	2.866064	-2.172917	accessible_not_acetylated	-0.781703	-0.50167584	-0.010780573	-0.09776044	-0.04984808
chr10	19816442	1.3862944	3.5588903	-2.172596	accessible_not_acetylated	-0.4043913	-2.4225836	-0.94727135	-1.8192742	0.006329775
chr7	95450623	1.3862944	3.558529	-2.1722345	accessible_not_acetylated	-0.8346634	0.36190152	0.28900862	0.22055197	-0.014948845
chr10	18450450	1.0986123	3.270542	-2.1719296	accessible_not_acetylated	-0.5510683	0.0048365593	0.19511724	0.20983005	0.006284237
chr10	83555471	0.0	2.1709688	-2.1709688	accessible_not_acetylated	-0.62021506	-0.6851536	-0.2807368	-0.3561449	-0.014150381
chr12	113131658	0.0	2.1705246	-2.1705246	accessible_not_acetylated	0.55254316	-0.15819097	-0.046708822	0.008940697	-0.022602081
chr6	89434033	1.3862944	3.556591	-2.1702967	accessible_not_acetylated	-0.085758924	-0.18655205	-0.052770615	-0.48195457	-0.03998375
chr17	8079420	0.6931472	2.8625755	-2.1694283	accessible_not_acetylated	-1.5885701	-1.4124899	-0.5342634	-1.0654774	-0.034022093
chr22	30252954	0.6931472	2.8612237	-2.1680765	accessible_not_acetylated	-0.90686274	-0.8234899	-0.14928627	-0.31498885	-0.006387472
chr20	21562854	1.0986123	3.2662885	-2.1676762	accessible_not_acetylated	-0.15795517	0.022657156	0.17209387	-0.08782029	-0.011004448
chr12	128969785	1.3862944	3.553149	-2.1668546	accessible_not_acetylated	-1.2029867	-0.72835207	-0.5390804	-0.32998657	-0.07161546
chr10	43105197	1.3862944	3.5526443	-2.16635	accessible_not_acetylated	-0.53739524	-1.5491905	-1.130934	-1.1457133	0.0047974586
chr17	27456207	2.3978953	4.5641127	-2.1662173	accessible_not_acetylated	-3.1845984	-1.3117912	-1.1169996	-1.0959983	-0.06706095
chr8	118951992	2.6390574	4.8046274	-2.16557	accessible_not_acetylated	-1.7122271	-0.57111263	-0.26340532	-0.18270445	-0.033789635
chr7	137754582	1.7917595	3.9570746	-2.1653152	accessible_not_acetylated	-1.5782936	-0.28326082	-0.40488172	-0.023573399	-0.004241705
chr6	138691675	1.609438	3.7742448	-2.1648068	accessible_not_acetylated	-1.331758	0.07684016	-0.060877323	-0.067213535	-0.0449574
chr17	75878689	1.7917595	3.9531639	-2.1614044	accessible_not_acetylated	-2.6603563	-1.1612556	-1.1132903	-1.4868028	-0.059363127
chr10	77635095	0.0	2.1613083	-2.1613083	accessible_not_acetylated	-0.47360742	0.26633024	0.15725017	0.1192081	-0.0006701946
chr10	44911315	0.0	2.1610065	-2.1610065	accessible_not_acetylated	-0.40750825	-1.1565646	-0.61166215	-0.7426406	0.00028896332
chr20	5911327	0.0	2.1607707	-2.1607707	accessible_not_acetylated	0.43802738	-1.0483593	0.16375232	-0.7295253	-0.00083851814
chr17	78231309	0.0	2.1603508	-2.1603508	accessible_not_acetylated	0.04646206	-1.085198	-0.35156178	-0.5746788	-0.014182568
chr6	46501697	0.0	2.1602778	-2.1602778	accessible_not_acetylated	0.32062626	-0.080096245	-0.2396009	0.070620775	-0.012593985
chr7	39360095	1.609438	3.7695165	-2.1600785	accessible_not_acetylated	-2.058019	-1.1634526	-0.12819552	-0.68973994	-0.008096695
chr7	5523195	2.3978953	4.557219	-2.1593237	accessible_not_acetylated	-2.1809714	0.67649317	0.08934164	0.5256071	0.00076007843
chr8	70068922	0.0	2.1592894	-2.1592894	accessible_not_acetylated	-0.11983228	-0.42804015	0.005374193	0.1314578	0.005564928
chr20	19709858	0.0	2.1580646	-2.1580646	accessible_not_acetylated	-0.45463848	-0.13996005	-0.15593886	-0.048279285	0.007172823
chr10	59005873	0.6931472	2.8508732	-2.157726	accessible_not_acetylated	-0.8518573	0.33118486	0.13756633	-0.076360226	-0.005801201
chr7	148620904	0.0	2.1571288	-2.1571288	accessible_not_acetylated	0.15468025	0.30371332	0.26459002	0.32664728	-0.008098602
chr7	122751686	0.0	2.1567965	-2.1567965	accessible_not_acetylated	-0.07341528	-0.12561703	0.14011884	0.107622385	-0.018737555
chr12	4399082	0.0	2.1565557	-2.1565557	accessible_not_acetylated	-0.20202494	-0.25971186	0.14078188	0.17969489	-0.01840663
chr18	3772797	0.0	2.156242	-2.156242	accessible_not_acetylated	-0.7604126	0.31714892	-0.26066458	0.50193024	-0.0066604614
chr21	30718438	0.6931472	2.8487916	-2.1556444	accessible_not_acetylated	-0.89869404	-0.1711595	-0.27056646	0.03826642	-0.040216923
chr10	16189571	0.6931472	2.8487108	-2.1555636	accessible_not_acetylated	-0.79918456	-0.25235558	-0.35403657	-0.45545864	-0.0076363087
chr22	46116627	0.6931472	2.8484063	-2.1552591	accessible_not_acetylated	-0.78784704	-0.34254718	-0.72579813	0.055807114	-0.017039776
chr17	1630160	2.3978953	4.5530515	-2.1551561	accessible_not_acetylated	-2.2961276	-1.1106186	-0.6653471	-0.18586874	-0.07081556
chr18	4283978	1.3862944	3.5408854	-2.154591	accessible_not_acetylated	-1.4802682	-0.00962019	0.24785924	0.23682213	0.0031704903
chr18	4385059	1.3862944	3.5407631	-2.1544688	accessible_not_acetylated	-2.1679296	-0.003575325	-0.12461352	-0.26215506	-0.00697875
chr6	39615793	1.0986123	3.2521462	-2.153534	accessible_not_acetylated	-1.0050724	-0.5711975	-0.20188308	-0.058184624	-0.0415771
chr10	97850018	0.0	2.1534364	-2.1534364	accessible_not_acetylated	0.82980275	-1.5836765	-0.86808	-1.5430349	-0.005748987
chr10	106655384	1.0986123	3.2506022	-2.15199	accessible_not_acetylated	-1.3564501	-0.67247605	-0.25988364	-0.17473388	0.0031614304
chr17	44007057	2.5649493	4.716484	-2.1515348	accessible_not_acetylated	-2.3419197	-1.4000735	-1.0803847	-0.99717927	-0.059248447
chr10	89929474	1.7917595	3.9429615	-2.151202	accessible_not_acetylated	-2.0088148	0.045320272	0.05581212	-0.26426554	-0.0010640621
chr8	38721524	0.6931472	2.8437083	-2.150561	accessible_not_acetylated	-0.776515	-1.2727573	-0.13965845	-0.23900986	-0.013936043
chr6	77548692	2.6390574	4.7882257	-2.1491683	accessible_not_acetylated	-1.3172228	0.1335206	0.028021336	-0.06099844	-0.0652256
chr17	60143072	0.6931472	2.8414717	-2.1483245	accessible_not_acetylated	-0.19660854	-0.3081398	-0.17379451	0.18297577	-0.06870866
chr12	49804292	0.0	2.1471314	-2.1471314	accessible_not_acetylated	-0.42967057	-0.29102707	-0.17226756	-0.09262133	-0.018378735
chr18	68992884	0.6931472	2.8397436	-2.1465964	accessible_not_acetylated	-0.11334348	-0.8269205	-0.66852236	-0.6569326	0.0051579475
chr10	24865467	0.6931472	2.8397267	-2.1465795	accessible_not_acetylated	-0.94167936	-0.43500304	0.05858159	-0.03599143	-0.0070240498
chr10	49124562	0.0	2.1457546	-2.1457546	accessible_not_acetylated	-0.15286529	-0.57577026	-0.04861045	0.17312646	-0.0011725426
chr7	73770270	0.0	2.1457415	-2.1457415	accessible_not_acetylated	0.016573906	-1.4953833	-1.6778066	-1.3509241	-0.005915165
chr22	37330863	0.6931472	2.8385549	-2.1454077	accessible_not_acetylated	-0.8634312	-0.52860475	-0.3813827	-0.94565284	-0.010607481
chr18	63843163	0.0	2.1443322	-2.1443322	accessible_not_acetylated	-0.8729577	-0.8071357	-0.12408209	-0.50708604	-0.010605335
chr17	30921754	1.3862944	3.5298817	-2.1435874	accessible_not_acetylated	-0.7618518	-0.79168844	-0.8487022	-0.96358323	-0.062354326
chr20	6715674	0.6931472	2.8355381	-2.142391	accessible_not_acetylated	-0.28900838	0.024189234	0.048836946	0.06535292	-0.0050394535
chr20	1467692	0.6931472	2.8349779	-2.1418307	accessible_not_acetylated	0.116199255	-0.21758842	0.0823884	0.16803217	0.006041527
chr10	103838084	0.0	2.141449	-2.141449	accessible_not_acetylated	0.23257637	-0.31379354	0.02275896	-0.22949791	-0.0008010864
chr18	61893071	0.0	2.141032	-2.141032	accessible_not_acetylated	0.6743171	-1.1954426	-1.002503	-1.0938942	0.0042495728
chr7	150979100	1.3862944	3.526957	-2.1406627	accessible_not_acetylated	-1.6886399	-1.5849998	-0.79490614	-1.5508469	-0.012438774
chr17	2050257	1.7917595	3.9319272	-2.1401677	accessible_not_acetylated	-1.114131	-1.1904199	-0.8862672	-1.3672371	-0.07830906
chr7	155167951	0.0	2.1400757	-2.1400757	accessible_not_acetylated	0.40404654	-0.8126875	-0.5913849	-0.36268842	-0.009974003
chr6	108848519	0.6931472	2.8330798	-2.1399326	accessible_not_acetylated	0.6566355	-0.098683596	-0.49017024	-0.7615249	-0.05680132
chr18	34493317	1.0986123	3.237718	-2.1391058	accessible_not_acetylated	-1.9408544	-1.6988295	-1.0992785	-1.0314269	-0.0005247593
chr8	23218236	2.4849067	4.623858	-2.1389513	accessible_not_acetylated	-1.2744942	0.31508684	-0.1085968	0.47922373	-0.039606094
chr7	142535248	0.0	2.1380498	-2.1380498	accessible_not_acetylated	0.13085699	-0.11401653	0.32932115	-0.050419807	-0.023086548
chr18	4157755	0.6931472	2.8310924	-2.1379452	accessible_not_acetylated	-0.77825546	-0.26345468	-0.13791203	-0.043069124	9.250641e-05
chr22	18023922	1.9459102	4.0821586	-2.1362484	accessible_not_acetylated	-2.2961335	-1.7852347	-1.0650463	-1.4088573	-0.009021282
chr8	130036935	1.0986123	3.2346764	-2.136064	accessible_not_acetylated	-0.44439363	-0.5026736	-0.16317272	-0.49009562	-0.016033173
chr8	88284675	0.0	2.135922	-2.135922	accessible_not_acetylated	-0.4656093	-0.15756738	-0.037307978	-0.039248705	0.01747036
chr12	56079599	1.3862944	3.5220404	-2.135746	accessible_not_acetylated	-0.23498702	-1.588862	-0.8488817	-0.8499141	-0.07690096
chr17	81484565	1.609438	3.7451591	-2.1357212	accessible_not_acetylated	-0.68849254	-1.2933104	-0.5919385	-0.84152937	-0.075642824
chr6	146771120	0.0	2.1355772	-2.1355772	accessible_not_acetylated	1.0188904	0.06518674	-0.15578747	0.044678688	-0.009543657
chr12	108769007	1.0986123	3.233926	-2.1353137	accessible_not_acetylated	0.32365155	-0.9735253	-0.08711362	-0.31146288	-0.06386566
chr17	34382055	1.0986123	3.233229	-2.1346166	accessible_not_acetylated	-1.4668682	-0.16756558	0.11809254	0.3615482	-0.039124966
chr22	46537388	0.6931472	2.8274207	-2.1342735	accessible_not_acetylated	-1.5576575	-1.7612438	-1.4535232	-1.226767	-0.007089138
chr18	22169436	0.0	2.1342413	-2.1342413	accessible_not_acetylated	0.66780424	-1.6561661	-1.7709032	-1.8923875	-0.0032045841
chr18	7567315	0.6931472	2.8273242	-2.134177	accessible_not_acetylated	-0.6957598	-2.0892937	-0.8676673	-1.5320227	-0.0023946762
chr7	97272378	1.3862944	3.5199013	-2.133607	accessible_not_acetylated	-0.85923576	-0.5076904	0.16496134	-0.42611575	-0.014389515
chr7	105024441	2.1972246	4.3301387	-2.132914	accessible_not_acetylated	-2.5176353	0.39709568	0.07950306	0.1637311	-0.005888939
chr12	98149454	1.7917595	3.924661	-2.1329014	accessible_not_acetylated	-1.1403663	-0.05716443	0.25430036	0.08532643	-0.0710938
chr6	75484780	1.0986123	3.231297	-2.1326847	accessible_not_acetylated	-0.629344	-0.17206264	-0.019858122	-0.13983154	-0.063622475
chr8	136452441	0.0	2.1308627	-2.1308627	accessible_not_acetylated	-0.9463978	-0.410321	0.11756301	-0.36160254	0.01039362
chr8	10887480	0.0	2.1299489	-2.1299489	accessible_not_acetylated	-0.2389164	-0.6058502	-0.19872606	-0.26955223	0.012343407
chr8	54882909	0.0	2.1298158	-2.1298158	accessible_not_acetylated	0.50334764	-0.13170004	-0.35420084	-0.17624557	0.008785486
chr6	83607183	0.0	2.128038	-2.128038	accessible_not_acetylated	0.27256584	-0.01494956	-0.25235426	-0.006747484	-0.03549552
chr18	2847008	1.609438	3.7370355	-2.1275976	accessible_not_acetylated	-0.3323617	-2.2066498	-1.5017345	-1.6575725	0.005841732
chr18	80180067	1.609438	3.73702	-2.127582	accessible_not_acetylated	-0.36011505	-0.3857398	-0.5069871	-0.3066635	0.0050837994
chr8	406836	2.1972246	4.324184	-2.1269593	accessible_not_acetylated	-0.7939663	-1.4944725	-0.8730104	-0.9880011	-0.03558588
chr7	94657134	2.7080503	4.834935	-2.126885	accessible_not_acetylated	-2.4627926	-1.065505	-0.8523631	-1.9109807	-0.0052042007
chr17	78923648	0.0	2.1264486	-2.1264486	accessible_not_acetylated	0.053095818	-1.0033813	-0.0055959225	-0.56476736	-0.035042286
chr8	38468750	1.0986123	3.2247198	-2.1261075	accessible_not_acetylated	-1.2224321	-1.4044226	-1.4192138	-0.8514869	-0.015438795
chr10	54195050	0.6931472	2.8190575	-2.1259103	accessible_not_acetylated	-1.1474715	-0.33032775	-0.062838554	-0.2415998	-0.009302616
chr8	88120748	0.0	2.125468	-2.125468	accessible_not_acetylated	1.4079266	0.2469418	0.4695418	0.42870498	0.0077204704
chr17	47699001	0.0	2.1249132	-2.1249132	accessible_not_acetylated	-0.3553617	-0.7156304	-0.60409856	-0.8732636	-0.06807852
chr21	24200270	0.6931472	2.817994	-2.124847	accessible_not_acetylated	-0.36377192	0.23835349	0.05016613	0.29236984	-0.039672613
chr8	121641390	0.0	2.1239808	-2.1239808	accessible_not_acetylated	-0.07310867	-0.8621403	-0.3361976	-0.60727084	0.007465601
chr10	117542571	0.0	2.1239784	-2.1239784	accessible_not_acetylated	-0.38158798	-1.693516	-2.1006367	-1.6841713	-0.0029351711
chr22	21876734	0.0	2.1227074	-2.1227074	accessible_not_acetylated	-0.046239853	0.082430124	-0.13268507	0.0042312145	-0.02091217
chr17	41812240	2.0794415	4.2020144	-2.122573	accessible_not_acetylated	-1.8273201	-1.4074733	-0.58434916	-1.0604544	-0.06629515
chr17	43025240	1.0986123	3.220976	-2.1223638	accessible_not_acetylated	-0.19892001	-0.44924307	-0.78840685	-0.347018	-0.042377472
chr18	4271260	1.9459102	4.0681114	-2.1222012	accessible_not_acetylated	-2.7667065	-0.57770777	-0.15175653	-0.80312514	0.0042471886
chr10	56481834	1.0986123	3.2206814	-2.1220691	accessible_not_acetylated	-1.4040643	-0.70110226	-0.10773873	-0.72679114	-0.0009703636
chr22	32207059	0.0	2.1204662	-2.1204662	accessible_not_acetylated	-0.07109547	-1.1454854	-0.9834076	-0.5796877	-0.0144581795
chr17	78232879	0.0	2.120291	-2.120291	accessible_not_acetylated	0.046530247	-0.77965236	-0.22392726	-0.46417058	-0.018339157
chr10	90858140	1.3862944	3.5062742	-2.1199799	accessible_not_acetylated	-1.0037715	-1.3457069	-0.24270344	-0.9152138	-0.0033929348
chr8	93916619	2.8332133	4.9531164	-2.119903	accessible_not_acetylated	-2.58677	-1.1194098	-0.3531618	-0.36555576	-0.042443275
chr10	101031198	1.7917595	3.91092	-2.1191604	accessible_not_acetylated	-1.3333957	-0.48544025	-0.5725198	-0.92674947	-0.0023179054
chr6	144285065	1.9459102	4.0648584	-2.1189482	accessible_not_acetylated	-0.5212407	-0.6366732	-0.97466755	-0.8715255	-0.052735806
chr10	35642325	1.609438	3.7281241	-2.1186862	accessible_not_acetylated	-1.2386241	-1.9676586	-1.1740019	-2.4928575	0.010529757
chr17	79810285	1.609438	3.7269819	-2.117544	accessible_not_acetylated	-1.7094755	-1.2329948	-1.2908323	-0.88237906	-0.06958246
chr10	65395090	0.6931472	2.8103995	-2.1172523	accessible_not_acetylated	-0.942816	-0.5694835	0.30231333	-0.19500613	0.0009174347
