chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr8	22054856	2.1972246	3.8029575	-1.6057329	accessible_not_acetylated	-1.4948816	-0.494313	-0.53133893	-0.69986105
chr6	116431047	0.0	1.605605	-1.605605	accessible_not_acetylated	-0.18859744	-0.4100778	-0.07849026	-0.015732288
chr10	107164708	0.0	1.60516	-1.60516	accessible_not_acetylated	-0.1598717	-1.3056811	-1.2412012	-1.0756415
chr12	62267717	2.944439	4.549307	-1.6048679	accessible_not_acetylated	-2.1471	0.057708263	0.33525753	0.04200363
chr6	132820892	2.7725887	4.376772	-1.6041832	accessible_not_acetylated	-1.9995227	0.37506294	0.17390633	0.21178913
chr22	39706603	0.0	1.604112	-1.604112	accessible_not_acetylated	2.0389352	-0.538682	-0.4249437	-0.5496007
chr8	38468755	0.6931472	2.2971964	-1.6040492	accessible_not_acetylated	-0.30105257	-1.3568628	-1.4071875	-1.1868929
chr22	18611919	1.3862944	2.9903216	-1.6040273	accessible_not_acetylated	0.027225018	0.16127062	-0.3638432	-0.03579259
chr8	33566774	2.6390574	4.2427797	-1.6037223	accessible_not_acetylated	-1.2311716	-0.79002786	-0.81532574	-0.50661993
chr12	43829739	0.6931472	2.2967482	-1.603601	accessible_not_acetylated	0.6329508	0.18595004	0.33243465	0.49851537
chr10	132308302	1.9459102	3.5489166	-1.6030064	accessible_not_acetylated	-0.88502645	-1.8695943	-2.0313523	-1.8277359
chr6	132830435	0.0	1.6029439	-1.6029439	accessible_not_acetylated	-0.20749426	0.16591024	-0.08929992	0.17041028
chr21	26849631	0.0	1.6024021	-1.6024021	accessible_not_acetylated	0.13991082	-0.48411214	-0.55197036	0.084935784
chr6	135063018	1.0986123	2.7002969	-1.6016846	accessible_not_acetylated	0.32484365	-0.4020133	-0.010164738	0.18435311
chr12	56833966	0.0	1.601527	-1.601527	accessible_not_acetylated	0.61135006	0.09301627	0.119086385	0.19921994
chr20	46011968	1.3862944	2.9865935	-1.6002991	accessible_not_acetylated	-1.124357	-1.0669872	-0.9649532	-0.96779966
chr7	76626094	2.5649493	4.1650896	-1.6001403	accessible_not_acetylated	-1.0015223	0.35896444	0.16591072	-0.09838343
chr17	63538307	0.6931472	2.2926486	-1.5995014	accessible_not_acetylated	-1.187915	-1.5256945	-1.0056123	-0.77559936
chr8	126510482	0.0	1.5993072	-1.5993072	accessible_not_acetylated	0.04415071	-0.7264513	-0.28312528	-0.1450516
chr6	57116876	1.3862944	2.9853349	-1.5990405	accessible_not_acetylated	0.09593487	0.6547313	0.2615807	0.85304856
chr6	132401534	0.6931472	2.2908154	-1.5976682	accessible_not_acetylated	0.49462104	-1.4953324	-0.83096504	-1.3612474
chr8	123541707	2.0794415	3.6767015	-1.59726	accessible_not_acetylated	-0.74106216	-1.3831027	-1.0141442	-1.2905273
chr20	3239577	1.3862944	2.9823203	-1.596026	accessible_not_acetylated	0.10180092	-2.3082376	-0.9634993	-2.0774643
chr12	57237170	2.3978953	3.9937818	-1.5958865	accessible_not_acetylated	-0.92057467	0.2720945	-0.026792526	0.40445924
chr22	44752557	0.6931472	2.288469	-1.5953219	accessible_not_acetylated	-0.64564633	-0.8489392	-1.2894541	-0.8760992
chr17	49899322	0.0	1.5949123	-1.5949123	accessible_not_acetylated	0.4122131	-0.80460596	-0.178213	-0.25297356
chr6	149249056	1.3862944	2.9810944	-1.5948	accessible_not_acetylated	-1.2244211	-0.7008891	-0.2820716	-0.5522108
chr17	45586311	1.0986123	2.692275	-1.5936627	accessible_not_acetylated	-0.3108642	-1.2981545	-0.49928427	-1.3065352
chr22	20155506	2.0794415	3.6711397	-1.5916982	accessible_not_acetylated	-0.9276314	-0.03264761	-0.68323994	-0.8326237
chr7	44802840	1.9459102	3.537458	-1.5915477	accessible_not_acetylated	-0.6564131	0.10360718	-0.08560681	-0.39482522
chr20	22584463	1.609438	3.2008505	-1.5914125	accessible_not_acetylated	-1.0017147	-2.5593505	-2.0226123	-2.0053525
chr12	130879323	2.7080503	4.299348	-1.5912976	accessible_not_acetylated	0.25884008	0.33320618	0.25727034	0.1877222
chr18	13217744	0.6931472	2.282848	-1.5897007	accessible_not_acetylated	-0.28633058	-2.172661	-1.8827286	-1.7211719
chr22	21420374	1.9459102	3.5346394	-1.5887291	accessible_not_acetylated	-0.5190189	1.0116401	-0.2389481	0.08117819
chr12	52022997	2.3025851	3.8908753	-1.5882902	accessible_not_acetylated	-1.2822373	-1.1503861	-0.4042623	-0.64544153
chr6	36840051	1.609438	3.1973243	-1.5878863	accessible_not_acetylated	-1.3036917	-2.1679811	-1.5747782	-1.7474228
chr7	23680113	0.0	1.5866694	-1.5866694	accessible_not_acetylated	1.5187619	-0.7899484	-0.4099083	-0.78959954
chr6	107539620	1.3862944	2.9721527	-1.5858583	accessible_not_acetylated	-0.42310238	-0.44253898	-0.0105929375	-0.25230408
chr8	25184677	0.6931472	2.2783835	-1.5852363	accessible_not_acetylated	-0.02593112	-1.465188	-0.41066718	-1.205494
chr6	32005581	0.0	1.584934	-1.584934	accessible_not_acetylated	0.99052644	-0.24114704	-0.16583872	-0.28994894
chr7	5811558	1.3862944	2.9704638	-1.5841694	accessible_not_acetylated	-0.63384414	-0.082280636	0.1348896	-0.08824444
chr10	86632319	0.6931472	2.277151	-1.5840039	accessible_not_acetylated	-0.34478116	-1.4320127	-0.98869276	-1.2671924
chr6	164742168	0.0	1.5834817	-1.5834817	accessible_not_acetylated	-0.08266449	-0.6654202	-0.30502748	-0.48198068
chr22	19757011	3.1354942	4.7184286	-1.5829344	accessible_not_acetylated	-1.0175195	-0.40315533	-0.6634779	0.06786299
chr7	75147090	1.609438	3.1923428	-1.5829048	accessible_not_acetylated	-0.4365759	-0.45733166	0.033535242	0.072716475
chr6	32087767	1.609438	3.1922402	-1.5828023	accessible_not_acetylated	-1.3484136	-1.7064652	-0.95653534	-1.3286572
chr21	32291812	0.0	1.5824355	-1.5824355	accessible_not_acetylated	0.21698594	0.0743345	-0.18407154	0.1522237
chr7	150060689	0.0	1.5811291	-1.5811291	accessible_not_acetylated	1.4272234	0.034172535	0.12768865	0.9592972
chr10	18473160	0.0	1.5808768	-1.5808768	accessible_not_acetylated	1.7134588	-0.58427083	0.29954052	-0.022839665
chr20	61874885	0.0	1.5804856	-1.5804856	accessible_not_acetylated	0.11172724	-0.520396	-0.7424855	-0.6045532
chr7	102286332	2.5649493	4.1452127	-1.5802634	accessible_not_acetylated	-1.9790103	-0.92719483	-0.63939595	-0.78547907
chr7	120857912	3.2580965	4.8372912	-1.5791948	accessible_not_acetylated	-2.21527	-0.7214279	-1.2263494	-0.5609689
chr22	21468455	3.0445225	4.6236105	-1.579088	accessible_not_acetylated	-2.3349602	-0.56303644	-1.9411612	-0.49120808
chr12	3077125	1.7917595	3.3702652	-1.5785058	accessible_not_acetylated	0.24557519	-1.3883321	-0.69099784	-1.1921952
chr22	19875965	1.7917595	3.3699946	-1.5782351	accessible_not_acetylated	-1.5984037	-0.24295568	-0.86170244	-0.8909786
chr6	44270914	1.0986123	2.6753378	-1.5767255	accessible_not_acetylated	-0.9575958	-0.9710283	-0.7846943	-1.3014363
chr7	27160992	1.0986123	2.6751032	-1.5764909	accessible_not_acetylated	0.324533	-1.4870362	-1.0835435	-1.2403907
chr21	6499064	2.6390574	4.213747	-1.5746896	accessible_not_acetylated	-0.15512466	-0.48331094	0.28385353	-0.73303795
chr22	37823381	0.0	1.5746765	-1.5746765	accessible_not_acetylated	0.07741237	-0.42627263	-0.42343938	-0.39256442
chr7	148976689	1.7917595	3.365961	-1.5742016	accessible_not_acetylated	-0.7615173	1.1857185	0.17884588	0.75394773
chr6	90295354	1.7917595	3.3640065	-1.572247	accessible_not_acetylated	0.094794035	-1.9401135	-1.0431178	-1.6533425
chr8	132561479	0.0	1.5721569	-1.5721569	accessible_not_acetylated	-0.3156867	0.1446203	-0.100619316	0.11820495
chr22	19027557	1.9459102	3.5179796	-1.5720694	accessible_not_acetylated	-2.1931744	-0.0067029	-0.88823366	-0.08811998
chr12	49343357	2.3978953	3.969892	-1.5719967	accessible_not_acetylated	-1.5104702	-0.76847005	-0.5708275	-0.3527496
chr20	57118392	0.0	1.5705149	-1.5705149	accessible_not_acetylated	-0.6280255	-0.13594925	-1.4225464	-0.81596094
chr6	166259045	1.0986123	2.6691155	-1.5705032	accessible_not_acetylated	1.1484346	0.07376909	0.56058264	0.032578945
chr8	108703984	0.0	1.5701396	-1.5701396	accessible_not_acetylated	1.3968711	-0.46530676	0.037465453	0.12503839
chr7	139483723	1.0986123	2.6682875	-1.5696752	accessible_not_acetylated	0.70176506	-1.5588346	-0.48112607	-1.0947566
chr6	163616651	0.6931472	2.262668	-1.5695207	accessible_not_acetylated	0.77621245	0.16520977	0.22571898	0.52911687
chr10	68576286	1.3862944	2.9555342	-1.5692399	accessible_not_acetylated	-0.4269271	0.4503653	0.11476493	0.5280607
chr8	100916593	1.3862944	2.95505	-1.5687556	accessible_not_acetylated	-1.0458298	0.36752892	0.1446774	-0.08623052
chr7	100219247	0.6931472	2.2613006	-1.5681534	accessible_not_acetylated	-0.37291765	-0.33804178	-0.27588642	-0.35195673
chr12	91986283	0.6931472	2.2607183	-1.5675712	accessible_not_acetylated	-0.053695917	0.49633813	0.13282394	0.20289111
chr18	46375149	0.0	1.5671134	-1.5671134	accessible_not_acetylated	0.07543564	-0.10794997	0.31784892	0.05132866
chr21	36156365	2.944439	4.5113096	-1.5668707	accessible_not_acetylated	-0.62589955	-1.237268	-1.3745184	-1.3855975
chr10	79703226	0.0	1.5661981	-1.5661981	accessible_not_acetylated	0.65437555	0.32303274	0.071451664	-0.007838011
chr7	159335625	1.0986123	2.6643577	-1.5657454	accessible_not_acetylated	-0.9399035	-1.5950012	-0.5642066	-0.7001543
chr8	53873056	0.0	1.5638745	-1.5638745	accessible_not_acetylated	0.03297758	-0.19296885	-0.06157458	-0.0195477
chr8	42140479	2.3025851	3.865954	-1.5633688	accessible_not_acetylated	-1.2482312	-1.0183008	-0.7515836	-0.774158
chr20	62228273	0.6931472	2.2564826	-1.5633354	accessible_not_acetylated	-0.92429924	-1.1085148	-0.8678868	-0.62006307
chr20	50794904	2.0794415	3.6406312	-1.5611897	accessible_not_acetylated	-1.2440531	-1.851047	-0.83753395	-1.4313264
chr22	21417697	3.0910425	4.6522093	-1.5611668	accessible_not_acetylated	-3.463129	0.14783955	-1.4242988	-0.34603834
chr21	45211838	0.0	1.559974	-1.559974	accessible_not_acetylated	1.2859848	0.009230852	0.05496037	-0.09812653
chr17	39628497	0.0	1.5595014	-1.5595014	accessible_not_acetylated	0.9133053	-0.07954943	-0.21576822	-0.46403897
chr7	51161218	0.0	1.5589118	-1.5589118	accessible_not_acetylated	0.56301856	-0.21054363	0.08337796	0.08523202
chr17	63896661	0.0	1.5576701	-1.5576701	accessible_not_acetylated	0.6922889	-0.17836857	-0.30404687	-0.12057245
chr17	11644475	0.0	1.5572547	-1.5572547	accessible_not_acetylated	0.58425176	-0.69953275	-0.1108942	0.072405696
chr6	166168669	0.0	1.5564878	-1.5564878	accessible_not_acetylated	2.717686	-0.64006156	-0.5364764	-0.9163993
chr10	90921275	0.0	1.5556538	-1.5556538	accessible_not_acetylated	0.4232136	-0.18207383	0.17257726	0.08710122
chr6	151112331	0.6931472	2.2482548	-1.5551076	accessible_not_acetylated	0.46419692	0.45594406	0.42566133	0.3778653
chr18	37254112	2.3978953	3.9503133	-1.552418	accessible_not_acetylated	-2.6270847	-1.2553904	-1.3327916	-1.4237664
chr6	133991194	2.6390574	4.191135	-1.5520775	accessible_not_acetylated	-1.5122385	0.52963257	0.2432003	0.1071887
chr20	35755090	0.0	1.5515164	-1.5515164	accessible_not_acetylated	-0.024588704	-0.50051546	0.21222627	-0.12565064
chr7	102619475	1.3862944	2.9375029	-1.5512085	accessible_not_acetylated	-1.1947994	0.24821782	0.0017361641	0.20646453
chr8	60910097	1.0986123	2.6495323	-1.55092	accessible_not_acetylated	-0.2983935	-1.4955958	-0.9683938	-1.4967424
chr10	58149137	0.0	1.5495512	-1.5495512	accessible_not_acetylated	0.095474124	-0.00859642	0.06219077	0.12466979
chr18	36099458	0.6931472	2.2423947	-1.5492475	accessible_not_acetylated	-0.063554525	0.35977197	0.23857474	0.82889295
chr10	37701517	0.6931472	2.2417493	-1.5486021	accessible_not_acetylated	0.5355468	-1.1827322	-0.6039181	-0.77139115
chr6	73855175	0.0	1.5478134	-1.5478134	accessible_not_acetylated	0.44157553	-0.4366827	-0.37647498	0.2105143
chr6	37222382	2.944439	4.491803	-1.5473642	accessible_not_acetylated	-1.64575	-0.5048504	-0.62787557	-0.10604048
chr17	75525486	3.3322046	4.879028	-1.5468233	accessible_not_acetylated	-1.0915046	-0.85197544	-1.0733533	-0.7629199
chr22	20278796	1.7917595	3.3376842	-1.5459247	accessible_not_acetylated	-1.0661633	-0.16597462	-0.45335674	-0.23470521
chr20	63071864	0.0	1.545826	-1.545826	accessible_not_acetylated	0.86234426	-0.38183892	-1.3370783	-0.96577483
chr7	56097914	2.0794415	3.6246877	-1.5452461	accessible_not_acetylated	-1.6245072	0.5114279	0.03021264	0.16396642
chr12	57604621	0.0	1.5450974	-1.5450974	accessible_not_acetylated	0.5799775	-0.27225864	-0.35590243	-0.4840728
chr7	16452845	1.0986123	2.643518	-1.5449057	accessible_not_acetylated	-1.1406336	-0.14765906	-0.17608738	-0.09790373
chr6	160348372	0.0	1.5440738	-1.5440738	accessible_not_acetylated	1.0926211	-0.772151	-1.385835	-1.3223367
chr21	31137000	0.0	1.544046	-1.544046	accessible_not_acetylated	-0.040031314	-0.37050164	-0.40318334	-0.3475219
chr6	116060560	1.7917595	3.3356204	-1.5438609	accessible_not_acetylated	0.2677369	0.007917166	0.38939428	0.28048992
chr7	76461777	2.3025851	3.8463745	-1.5437894	accessible_not_acetylated	-1.0326114	0.5061374	-0.3183465	0.19755697
chr10	6201713	1.0986123	2.6417494	-1.5431371	accessible_not_acetylated	-0.28220797	-1.8448415	-1.4122268	-2.2144413
chr6	47490218	2.7080503	4.248277	-1.5402269	accessible_not_acetylated	-1.3457901	0.17401075	0.38924503	0.24092913
chr18	70490556	0.0	1.539534	-1.539534	accessible_not_acetylated	0.005825758	-0.40582085	-0.21681368	-0.104549885
chr18	48828103	1.7917595	3.330985	-1.5392256	accessible_not_acetylated	-0.36934185	0.3129983	0.05491948	-0.08565068
chr10	7666998	0.0	1.538985	-1.538985	accessible_not_acetylated	-0.07447529	-0.89892626	-1.5883827	-1.0729512
chr6	111534611	0.0	1.5386239	-1.5386239	accessible_not_acetylated	1.2126304	0.27386796	-0.04458487	0.05237806
chr6	69867472	1.7917595	3.3302712	-1.5385118	accessible_not_acetylated	-0.20237136	-0.5188725	-0.19589686	-1.0487926
chr7	66765681	1.3862944	2.92452	-1.5382257	accessible_not_acetylated	-0.9927504	0.00615263	-0.025222301	0.24005723
chr7	6615895	0.0	1.5380833	-1.5380833	accessible_not_acetylated	1.0682452	-1.0957552	-0.22144032	-0.6909102
chr12	93429664	1.7917595	3.329612	-1.5378525	accessible_not_acetylated	-1.1660864	-0.10487127	0.14923692	-0.082798004
chr7	87160693	1.7917595	3.329574	-1.5378146	accessible_not_acetylated	-0.40198326	0.7237754	0.37245226	0.75425005
chr20	50070493	1.0986123	2.6364014	-1.5377891	accessible_not_acetylated	-0.15722513	-0.38609242	0.18720222	-0.10261488
chr7	19747951	0.0	1.5377481	-1.5377481	accessible_not_acetylated	-0.7161718	-0.52033067	-0.28092313	-0.64190817
chr12	114684517	2.5649493	4.101935	-1.5369856	accessible_not_acetylated	-0.7183547	-1.6202583	-1.1600094	-2.0462933
chr8	97869299	0.6931472	2.2285702	-1.535423	accessible_not_acetylated	-1.5239466	-1.5117358	-1.6654041	-1.9573822
chr12	4307971	0.6931472	2.2283492	-1.535202	accessible_not_acetylated	1.1562896	-0.9050906	-0.24503577	-0.73454034
chr22	42656663	0.0	1.5349677	-1.5349677	accessible_not_acetylated	0.44021463	-0.2740687	-0.032070875	-0.22087097
chr12	63668574	0.0	1.5346899	-1.5346899	accessible_not_acetylated	0.67101884	-0.829692	-0.48702335	-0.63560724
chr7	100675679	2.9957323	4.529975	-1.5342426	accessible_not_acetylated	-0.23824024	-0.65643287	-0.75242543	-0.30834627
chr12	31119117	1.609438	3.1428642	-1.5334263	accessible_not_acetylated	-1.2283072	-2.0528307	-0.9978156	-1.2320004
chr17	57995615	2.9957323	4.5286	-1.5328679	accessible_not_acetylated	-0.7606034	0.16216135	0.6061945	0.5024481
chr6	150418341	2.0794415	3.6120005	-1.5325589	accessible_not_acetylated	-0.8125243	-0.88021016	-0.44410205	0.15317893
chr12	132414150	1.0986123	2.6307468	-1.5321345	accessible_not_acetylated	-0.6329768	-1.6643925	-0.43474793	-0.7691246
chr10	46779801	0.6931472	2.2226577	-1.5295105	accessible_not_acetylated	0.14017105	-0.33768106	-0.35817254	-0.2060082
chr6	10113248	1.0986123	2.6278024	-1.5291901	accessible_not_acetylated	-0.2411139	-1.3226502	-0.5549643	-0.75964046
chr8	80091805	0.0	1.52913	-1.52913	accessible_not_acetylated	0.3176391	-0.20864677	-0.32568622	-0.23214972
chr10	46462694	0.0	1.5289545	-1.5289545	accessible_not_acetylated	-0.17051351	-0.20378864	-0.36862957	0.061003566
chr10	28926442	0.0	1.5287757	-1.5287757	accessible_not_acetylated	-0.45628154	-0.54529047	-0.45480633	-0.32662177
chr10	128680302	0.6931472	2.2208405	-1.5276933	accessible_not_acetylated	-0.036800146	-0.06800389	0.13807964	0.24515915
chr6	31123134	0.6931472	2.2205348	-1.5273876	accessible_not_acetylated	0.55607057	-0.582253	-0.03860545	-0.21621823
chr7	5488003	1.3862944	2.9126644	-1.52637	accessible_not_acetylated	-0.03422141	-0.990541	-1.1498438	-1.5260371
chr6	104302159	0.0	1.5259047	-1.5259047	accessible_not_acetylated	0.81810164	-0.48081923	-0.19897711	-0.11048114
chr20	37901914	2.0794415	3.6044316	-1.5249901	accessible_not_acetylated	-1.6725249	-1.2584991	-0.8282802	-1.0560269
chr6	3126555	1.9459102	3.4701705	-1.5242603	accessible_not_acetylated	-0.32698846	-0.64794254	-0.23313427	0.1502626
chr7	97990104	0.0	1.5227687	-1.5227687	accessible_not_acetylated	0.7835462	-0.4880557	0.35386336	-0.17162073
chr22	30224316	0.6931472	2.2156954	-1.5225482	accessible_not_acetylated	0.7322197	-0.19743037	0.11106181	-0.23958147
chr8	53251697	0.0	1.5223179	-1.5223179	accessible_not_acetylated	0.8857055	-1.1504991	-1.2887578	-0.9151383
chr12	32644653	0.0	1.5209789	-1.5209789	accessible_not_acetylated	0.7870195	0.6831262	0.43863416	0.14367461
chr6	35737031	1.609438	3.1285625	-1.5191245	accessible_not_acetylated	-0.111730814	0.8042059	0.050879	0.44990754
chr17	75515767	3.4965076	5.014843	-1.5183353	accessible_not_acetylated	-2.5990016	-1.09144	-1.3115525	-0.4439211
chr21	36130276	1.3862944	2.9036574	-1.5173631	accessible_not_acetylated	-0.41777468	-1.1410732	-0.76430225	-0.9948249
chr10	117138301	0.0	1.5172136	-1.5172136	accessible_not_acetylated	1.3789253	-0.97581637	-1.200601	-0.8724363
chr17	2025391	1.7917595	3.3086565	-1.516897	accessible_not_acetylated	-1.7257018	-2.5260909	-1.720495	-2.331837
chr12	112404013	2.3978953	3.9147398	-1.5168445	accessible_not_acetylated	-1.5328987	0.379977	0.40377784	0.70759034
chr22	23979828	0.0	1.5166622	-1.5166622	accessible_not_acetylated	0.75230205	-0.62646884	-0.28663635	-0.48381472
chr6	70166541	0.0	1.5161028	-1.5161028	accessible_not_acetylated	1.1705384	0.47300887	0.29071927	0.002333641
chr6	170295829	1.3862944	2.9023542	-1.5160599	accessible_not_acetylated	0.5634992	-1.169797	-0.50692415	-1.196447
chr20	22379671	0.0	1.5156429	-1.5156429	accessible_not_acetylated	0.22705388	-0.3188951	0.019959807	-0.032877564
chr10	79537312	0.0	1.5155284	-1.5155284	accessible_not_acetylated	-0.7559707	-0.83812773	-0.49598396	-0.31666327
chr10	133160335	1.609438	3.1248534	-1.5154154	accessible_not_acetylated	-2.0414472	-1.7798095	-1.851272	-1.9139057
chr21	8998659	1.3862944	2.900957	-1.5146627	accessible_not_acetylated	-0.92492735	-1.0611815	0.071056366	0.29466152
chr22	18110686	0.0	1.5136738	-1.5136738	accessible_not_acetylated	2.0427365	-0.9850733	-0.840338	-1.1802672
chr22	16562951	1.0986123	2.612042	-1.5134296	accessible_not_acetylated	-0.66448474	-1.5779555	-0.037700415	0.23452258
chr7	75442548	3.295837	4.809203	-1.5133662	accessible_not_acetylated	-1.141108	-0.24282265	0.18617392	0.004494667
chr22	24250815	0.0	1.5127842	-1.5127842	accessible_not_acetylated	0.3057847	-0.5811151	-0.4321592	-0.3158617
chr22	21416528	3.4339871	4.946712	-1.5127249	accessible_not_acetylated	-1.9921658	-0.24380732	-0.20818186	0.5221052
chr6	147508643	2.0794415	3.5921226	-1.512681	accessible_not_acetylated	-0.4531269	-1.8732126	-1.1217961	-1.489172
chr6	34056379	2.6390574	4.1512785	-1.5122211	accessible_not_acetylated	-0.83013844	-0.7574594	-0.6257272	-0.83672285
chr7	50721376	0.6931472	2.2042181	-1.511071	accessible_not_acetylated	0.07051563	-0.34793544	-0.17381501	-0.3728392
chr20	36092656	2.3978953	3.9088502	-1.5109549	accessible_not_acetylated	-1.6069858	-2.222143	-1.2197399	-1.726778
chr12	1821943	0.0	1.5102088	-1.5102088	accessible_not_acetylated	1.7251539	-0.34211123	-0.121106505	-0.44133282
chr22	30802974	0.6931472	2.202012	-1.5088649	accessible_not_acetylated	-0.1596036	-1.559243	-1.2694042	-1.9994798
chr6	49570746	1.3862944	2.8950028	-1.5087085	accessible_not_acetylated	0.024059534	0.45036745	0.19880605	0.6182251
chr18	500729	0.0	1.5082972	-1.5082972	accessible_not_acetylated	1.1998861	-1.0902238	-1.3558823	-1.1069044
chr6	138161920	0.6931472	2.2014408	-1.5082936	accessible_not_acetylated	0.7468717	-0.5795131	-0.61896	-1.3040758
chr17	62470914	1.3862944	2.8945534	-1.508259	accessible_not_acetylated	-1.0715559	-0.15867066	0.33493614	0.28307128
chr6	89148250	0.0	1.5081434	-1.5081434	accessible_not_acetylated	1.321703	-0.10790515	-0.08271992	0.050190568
