chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr17	8124092	1.3862944	3.17516	-1.7888656	accessible_not_acetylated	-0.2639699	-1.1067643	-0.38091874	-0.6083393
chr6	79822064	0.0	1.7888114	-1.7888114	accessible_not_acetylated	0.2857039	-0.30040598	-0.065752506	0.13089526
chr22	23979828	0.0	1.7884817	-1.7884817	accessible_not_acetylated	0.48048258	-0.8982883	-0.28663635	-0.48381472
chr20	40741702	0.0	1.7881556	-1.7881556	accessible_not_acetylated	-0.6539693	-0.6380377	-0.08721089	-0.55593395
chr6	163616651	0.6931472	2.4810307	-1.7878835	accessible_not_acetylated	0.55784965	-0.053153038	0.22571898	0.52911687
chr12	107318393	2.3978953	4.1853156	-1.7874203	accessible_not_acetylated	-1.8390875	-1.8807781	-1.4749889	-1.4197755
chr12	94100475	3.5553482	5.342504	-1.7871559	accessible_not_acetylated	-2.810958	-0.8763628	0.062642574	0.21151447
chr6	35409437	0.6931472	2.4795642	-1.786417	accessible_not_acetylated	0.38304734	0.31104517	0.1949656	0.42615914
chr6	42890478	2.3025851	4.088537	-1.7859521	accessible_not_acetylated	-0.53520155	-0.59471154	-0.22516274	-0.11535406
chr21	41767089	0.0	1.7856408	-1.7856408	accessible_not_acetylated	1.8109449	-0.9523851	-0.41441405	-1.1594492
chr12	131836429	1.0986123	2.8838649	-1.7852526	accessible_not_acetylated	-0.7966385	-0.7207172	-0.10480714	0.07239771
chr8	37796337	1.9459102	3.73094	-1.7850299	accessible_not_acetylated	-2.5315769	-1.5647366	-0.9403963	-0.66954136
chr7	74406293	1.0986123	2.8829231	-1.7843108	accessible_not_acetylated	-0.23187518	-0.8231075	-0.1270361	-0.20142603
chr6	125314305	0.6931472	2.4766045	-1.7834573	accessible_not_acetylated	-0.5375103	-1.2586424	-0.29864025	-0.25221944
chr8	55845327	2.0794415	3.8622713	-1.7828298	accessible_not_acetylated	-0.6025262	-0.43601155	-0.18990326	0.11449385
chr7	44096711	0.6931472	2.4745271	-1.7813799	accessible_not_acetylated	0.19441986	6.0796738e-05	0.047647476	-0.250993
chr10	114239253	0.0	1.7802045	-1.7802045	accessible_not_acetylated	0.66528463	-1.1543794	-0.7655263	-0.7436992
chr7	151876018	1.3862944	3.1663432	-1.7800488	accessible_not_acetylated	-0.2551608	-2.5450783	-1.6951433	-2.0943968
chr20	3248857	1.3862944	3.1656454	-1.779351	accessible_not_acetylated	0.71294475	-1.9266143	-0.015547037	-0.8762646
chr12	78073	2.6390574	4.416451	-1.7773936	accessible_not_acetylated	-1.8304079	-1.4302497	-0.91557026	-0.7840867
chr12	127162497	3.1354942	4.9128127	-1.7773185	accessible_not_acetylated	-2.41978	-0.9496958	0.15313768	0.042535305
chr8	66177040	1.3862944	3.1631963	-1.776902	accessible_not_acetylated	-0.29779387	-2.3354723	-0.6418309	-1.7900225
chr10	8054703	0.6931472	2.4696891	-1.776542	accessible_not_acetylated	0.29563808	-1.9504331	-1.4943784	-1.5276111
chr7	139758580	0.0	1.7764679	-1.7764679	accessible_not_acetylated	0.64437926	-0.40066445	0.1431092	-0.0630337
chr10	44959552	2.5649493	4.34103	-1.7760808	accessible_not_acetylated	-2.203326	-1.9277639	-0.9835913	-1.1706421
chr20	62954155	1.0986123	2.87459	-1.7759776	accessible_not_acetylated	0.21189499	-0.93547666	-0.40931177	-0.8880551
chr18	36491139	0.6931472	2.467689	-1.7745419	accessible_not_acetylated	-0.32509327	-0.4439299	-0.14456344	-0.07696509
chr7	1204031	0.0	1.7740909	-1.7740909	accessible_not_acetylated	0.023678184	-0.83559597	-0.4934982	-0.41859293
chr7	74405457	1.7917595	3.5656574	-1.7738979	accessible_not_acetylated	-1.0046811	-1.6500595	-0.6233394	-0.60591626
chr12	102522951	0.0	1.7730976	-1.7730976	accessible_not_acetylated	0.34987533	-0.43575168	-0.05838883	-0.24589491
chr10	79066571	3.0910425	4.8639026	-1.77286	accessible_not_acetylated	-2.5104501	-1.8470466	-0.36656046	-0.4382248
chr12	48980921	1.609438	3.38194	-1.772502	accessible_not_acetylated	0.16559434	-2.3148599	-0.6352284	-1.4023753
chr7	25196662	0.0	1.7720798	-1.7720798	accessible_not_acetylated	1.3384207	0.02239716	0.3077854	0.15088916
chr8	105906612	0.0	1.7718755	-1.7718755	accessible_not_acetylated	-0.25617278	-0.7192129	-0.2855724	-0.24832082
chr12	22684744	0.0	1.7715689	-1.7715689	accessible_not_acetylated	-0.54152524	-0.9744262	-0.1837771	-0.2617482
chr12	53470086	1.3862944	3.157638	-1.7713437	accessible_not_acetylated	-0.41926408	0.49426222	0.20989013	0.574466
chr17	19648870	1.3862944	3.1574907	-1.7711964	accessible_not_acetylated	-1.4579916	-2.334406	-0.58097935	-1.6877146
chr6	32005581	0.0	1.7703674	-1.7703674	accessible_not_acetylated	0.80509305	-0.42658043	-0.16583872	-0.28994894
chr12	122843009	1.0986123	2.8688896	-1.7702773	accessible_not_acetylated	-1.5651648	-1.2395048	-0.22511697	-0.33132005
chr7	101744202	2.5649493	4.3352013	-1.770252	accessible_not_acetylated	-1.2961226	-0.8012395	-0.54111385	-0.1711731
chr8	81834306	0.6931472	2.462942	-1.7697947	accessible_not_acetylated	-1.111511	-0.105318785	-0.002608776	0.06469321
chr10	48160866	0.0	1.769614	-1.769614	accessible_not_acetylated	0.0067454576	-0.54048204	0.110672355	-0.17635894
chr6	28802786	3.218876	4.9880285	-1.7691526	accessible_not_acetylated	-1.1622295	-0.7257614	0.11716843	-0.00062417984
chr10	35236936	0.0	1.7686636	-1.7686636	accessible_not_acetylated	0.5813701	-0.211869	0.15084147	0.42199612
chr20	62508771	0.6931472	2.461493	-1.7683458	accessible_not_acetylated	-1.7346823	-1.528572	-0.761389	-0.8426856
chr17	48148568	2.3978953	4.166026	-1.7681308	accessible_not_acetylated	-2.672387	-1.2568858	-0.21238613	-0.5065603
chr17	74738391	0.6931472	2.4611588	-1.7680116	accessible_not_acetylated	0.08543229	-0.6371292	0.05744481	-0.002109766
chr18	77000632	0.0	1.7679712	-1.7679712	accessible_not_acetylated	-0.003416419	-0.72022593	-0.05285871	-0.13622534
chr7	73429369	1.0986123	2.8661132	-1.7675009	accessible_not_acetylated	-1.2933047	-0.7237358	-0.6447787	-0.92523825
chr8	96227406	0.0	1.7674565	-1.7674565	accessible_not_acetylated	-0.2140379	-0.91404665	-0.25179958	-0.36834025
chr8	53588241	0.0	1.7673357	-1.7673357	accessible_not_acetylated	-0.24822879	-0.8773346	0.10547793	-0.048519015
chr8	41905353	0.6931472	2.4598577	-1.7667105	accessible_not_acetylated	0.93182135	-0.5048443	0.006547928	-0.08766723
chr8	139896840	0.0	1.7664669	-1.7664669	accessible_not_acetylated	0.108342886	-0.18085384	0.085671306	0.07564211
chr20	63347671	0.6931472	2.4592903	-1.7661431	accessible_not_acetylated	-0.042723417	-1.5423888	-0.55901	-0.4645419
chr21	45074392	4.1271343	5.8928266	-1.7656922	accessible_not_acetylated	-3.656739	-1.039156	-0.55953074	-0.4840274
chr7	91869856	0.0	1.7648187	-1.7648187	accessible_not_acetylated	-0.62009203	-0.16089582	-0.10067117	-0.15590167
chr8	30555887	1.609438	3.3737326	-1.7642946	accessible_not_acetylated	-2.0597613	-1.9712775	-0.7494688	-0.9749377
chr17	62470914	1.3862944	3.150535	-1.7642407	accessible_not_acetylated	-1.3275375	-0.41465235	0.33493614	0.28307128
chr22	20247296	2.3025851	4.066058	-1.763473	accessible_not_acetylated	-1.9222484	-1.9035552	-1.0008903	-1.0001667
chr20	31845617	0.6931472	2.4564166	-1.7632694	accessible_not_acetylated	-0.14477277	-0.9591143	-0.26709318	0.18466568
chr8	143569078	2.8332133	4.596075	-1.7628617	accessible_not_acetylated	-2.7480102	-2.1975896	-1.9662979	-1.7925887
chr18	48828103	1.7917595	3.5546057	-1.7628462	accessible_not_acetylated	-0.5929625	0.08937764	0.05491948	-0.08565068
chr17	19234875	1.0986123	2.8612177	-1.7626054	accessible_not_acetylated	-0.6665392	-0.5768776	0.37701774	0.5365522
chr10	107164708	0.0	1.7617843	-1.7617843	accessible_not_acetylated	-0.316496	-1.4623054	-1.2412012	-1.0756415
chr18	2846980	2.3978953	4.1587496	-1.7608542	accessible_not_acetylated	-0.70859456	-2.6248941	-1.4419706	-1.6700842
chr7	2804592	1.9459102	3.7066267	-1.7607164	accessible_not_acetylated	-0.41699123	-1.217274	0.025853157	0.004445076
chr7	98433497	0.0	1.7604544	-1.7604544	accessible_not_acetylated	-0.6791847	-0.6852622	-0.10628748	-0.059693575
chr18	31799476	0.6931472	2.4531875	-1.7600403	accessible_not_acetylated	-0.0046103	-0.7996497	-0.19999886	0.1513629
chr6	107539620	1.3862944	3.146212	-1.7599177	accessible_not_acetylated	-0.59716177	-0.61659837	-0.0105929375	-0.25230408
chr12	69388552	0.0	1.759644	-1.759644	accessible_not_acetylated	0.67123055	-0.5447526	0.018606663	0.15395522
chr6	168319754	0.0	1.7594786	-1.7594786	accessible_not_acetylated	-0.08875489	-1.2762893	-1.6460527	-1.2168027
chr22	20129180	3.2580965	5.017366	-1.7592695	accessible_not_acetylated	-3.360778	0.268147	-0.6456685	0.16467094
chr12	52023819	2.7725887	4.5313845	-1.7587957	accessible_not_acetylated	-2.9856086	-2.6241663	-1.0844793	-1.5324013
chr10	29318707	0.0	1.7579997	-1.7579997	accessible_not_acetylated	0.42550087	-0.43231833	-0.27087045	-0.3936882
chr8	142480581	0.6931472	2.451067	-1.7579198	accessible_not_acetylated	-0.87015724	-0.8509979	-0.5008216	-0.64759517
chr6	10412637	1.7917595	3.549268	-1.7575085	accessible_not_acetylated	-1.1425676	-2.5123975	-1.1115878	-1.7582363
chr21	36662070	0.0	1.7572333	-1.7572333	accessible_not_acetylated	0.016700625	0.33975756	0.14841151	0.63966763
chr17	44374903	1.7917595	3.5477386	-1.7559791	accessible_not_acetylated	-1.61064	-2.0206945	-0.35269427	-0.8828981
chr22	24651077	1.9459102	3.7008429	-1.7549326	accessible_not_acetylated	-1.7799156	-1.8392389	0.2720437	-0.101494074
chr17	50055911	1.0986123	2.8520389	-1.7534266	accessible_not_acetylated	0.23032975	-1.6879914	-0.5644169	-1.5681604
chr7	101551389	1.7917595	3.54477	-1.7530105	accessible_not_acetylated	-0.48701715	-1.1619096	-0.52113795	-0.3449247
chr8	17156568	3.218876	4.9716763	-1.7528005	accessible_not_acetylated	-3.0661688	-1.979861	-1.0869038	-1.2150311
chr8	25184677	0.6931472	2.44561	-1.7524629	accessible_not_acetylated	-0.19315767	-1.6324146	-0.41066718	-1.205494
chr12	109880522	2.7725887	4.5243344	-1.7517457	accessible_not_acetylated	-0.9703219	-1.02234	-0.23851347	-0.5167589
chr10	13536931	0.6931472	2.4448352	-1.751688	accessible_not_acetylated	-0.15987468	-1.0932897	-0.43432784	-0.43496346
chr21	32291812	0.0	1.7511401	-1.7511401	accessible_not_acetylated	0.048281312	-0.09437013	-0.18407154	0.1522237
chr7	27200106	0.0	1.750365	-1.750365	accessible_not_acetylated	0.33579826	-1.2872574	-1.2937822	-1.0333855
chr8	29064595	1.9459102	3.69612	-1.7502098	accessible_not_acetylated	-1.6296542	-0.89996934	-0.28235173	-0.86894226
chr7	55657944	0.0	1.7501557	-1.7501557	accessible_not_acetylated	0.30695653	-0.71363854	-0.19946241	-0.15287066
chr7	1719249	1.0986123	2.848568	-1.7499557	accessible_not_acetylated	-1.293576	-0.73964953	-2.135822	0.46247458
chr17	17810770	1.609438	3.3591242	-1.7496862	accessible_not_acetylated	-0.19043231	-1.9730077	-0.40448475	-1.0492296
chr12	34308709	0.6931472	2.4422765	-1.7491293	accessible_not_acetylated	-0.7311113	-0.36258364	-0.06323314	-0.19510531
chr10	79382686	1.3862944	3.135213	-1.7489185	accessible_not_acetylated	-1.4926867	-1.6740792	-0.32068157	-0.54649067
chr6	34027819	1.0986123	2.8473077	-1.7486954	accessible_not_acetylated	-0.3181572	-1.1614599	-0.39691138	-0.8892665
chr22	19029453	1.609438	3.3575845	-1.7481465	accessible_not_acetylated	-0.99455595	-1.8163664	-0.79454803	-0.70629287
chr21	29090187	1.0986123	2.8462367	-1.7476244	accessible_not_acetylated	-0.99013186	-1.4557478	-0.21093631	-0.115507364
chr17	44829674	1.0986123	2.845767	-1.7471547	accessible_not_acetylated	0.81578946	-1.4982415	-0.71805763	-1.1451702
chr20	31861638	2.1972246	3.9440336	-1.746809	accessible_not_acetylated	-1.8459308	-2.2458687	-1.4398181	-1.7210255
chr17	21405135	0.6931472	2.439929	-1.7467818	accessible_not_acetylated	0.31434965	-0.47913218	-0.0017044544	-0.17965436
chr8	94949436	3.6888795	5.4355197	-1.7466402	accessible_not_acetylated	-1.5316253	-1.5281665	-0.7256732	-0.27514553
chr7	4631783	2.3978953	4.144023	-1.7461276	accessible_not_acetylated	-2.2422154	-1.8377175	-0.48272228	-0.18574142
chr6	75349556	2.1972246	3.9431448	-1.7459202	accessible_not_acetylated	-1.0676394	-1.2750714	-0.019083261	0.22992039
chr22	20143361	1.0986123	2.8441834	-1.7455711	accessible_not_acetylated	-1.3710849	-1.4013892	-1.2675343	-1.8411397
chr18	500729	0.0	1.7453151	-1.7453151	accessible_not_acetylated	0.9628682	-1.3272417	-1.3558823	-1.1069044
chr10	89241236	0.0	1.7450547	-1.7450547	accessible_not_acetylated	-0.40384912	-0.6638099	-0.35350144	-0.1729505
chr8	55103003	0.0	1.7444494	-1.7444494	accessible_not_acetylated	0.0030870438	-1.1457565	-0.85204536	-0.6502168
chr8	56558051	0.0	1.7438244	-1.7438244	accessible_not_acetylated	-0.063406825	-0.86703885	-0.38510096	-0.19338512
chr17	2369932	0.6931472	2.4368186	-1.7436714	accessible_not_acetylated	0.22459888	-1.2704418	0.10496998	-0.50183
chr17	45241826	0.0	1.7435462	-1.7435462	accessible_not_acetylated	-0.510092	-1.4163657	-1.2472655	-1.4338353
chr8	123540381	1.609438	3.3529222	-1.7434843	accessible_not_acetylated	-1.0167272	-1.5346235	-0.58083105	-0.8924303
chr7	15686683	0.0	1.7433012	-1.7433012	accessible_not_acetylated	2.0124784	-1.0854311	-0.38474083	-0.43997598
chr22	20131189	3.218876	4.9611077	-1.7422318	accessible_not_acetylated	-2.2430334	-0.60799694	-0.7435217	-0.1352458
chr7	157010776	3.583519	5.325655	-1.742136	accessible_not_acetylated	-2.7970777	-0.93328667	-0.9614816	-0.4842701
chr17	82077274	2.4849067	4.226889	-1.7419825	accessible_not_acetylated	-2.4342744	-1.0786669	-0.48252034	-0.111554146
chr22	16562951	1.0986123	2.8405542	-1.7419419	accessible_not_acetylated	-0.892997	-1.8064678	-0.037700415	0.23452258
chr17	19507559	1.7917595	3.5335073	-1.7417479	accessible_not_acetylated	0.08476281	-2.3351808	-0.66027474	-0.9997082
chr17	32006647	2.9957323	4.737026	-1.7412939	accessible_not_acetylated	-1.5166576	-0.9930334	-0.18782568	-0.1949172
chr6	119078032	3.7612002	5.5023527	-1.7411525	accessible_not_acetylated	-3.3285456	-1.7143507	-1.1378589	-0.52995825
chr6	44270914	1.0986123	2.8392837	-1.7406714	accessible_not_acetylated	-1.1215417	-1.1349742	-0.78469443	-1.3014363
chr10	84540698	1.7917595	3.531887	-1.7401276	accessible_not_acetylated	-1.4357288	-1.380439	-0.71669245	-0.94510317
chr7	2505000	0.6931472	2.4330304	-1.7398832	accessible_not_acetylated	-0.12859488	-1.3226705	-0.41600966	-0.46593845
chr17	11599008	1.0986123	2.8384752	-1.7398629	accessible_not_acetylated	-0.5827644	-0.76742554	-0.6233344	-1.1083828
chr7	120996516	4.26268	6.0020065	-1.7393265	accessible_not_acetylated	-4.0039124	-0.5950422	0.04894495	0.15719604
chr8	60910097	1.0986123	2.8368688	-1.7382565	accessible_not_acetylated	-0.48572993	-1.6829323	-0.9683938	-1.4967424
chr17	38510591	2.0794415	3.8176317	-1.7381902	accessible_not_acetylated	-2.2850516	-1.5454652	-1.786639	-1.6428962
chr7	75359230	2.5649493	4.3025427	-1.7375934	accessible_not_acetylated	0.089001656	0.09109354	0.24936152	-0.4580605
chr7	44081398	2.8332133	4.5706787	-1.7374654	accessible_not_acetylated	-2.0823407	-0.6042826	-0.25709057	-0.24248171
chr12	122860442	1.7917595	3.529211	-1.7374516	accessible_not_acetylated	-1.6604657	-1.519247	-0.36540985	-0.41583347
chr8	63391509	0.0	1.7372746	-1.7372746	accessible_not_acetylated	1.9790239	-0.29996264	0.6111083	0.45858574
chr21	42653672	0.6931472	2.4303777	-1.7372305	accessible_not_acetylated	-0.8160862	-1.7692666	-0.86899555	-1.3690007
chr10	79444777	3.3672957	5.1044087	-1.737113	accessible_not_acetylated	-1.6720302	-0.92827034	-0.7989626	-0.2687297
chr10	49218698	2.0794415	3.8155496	-1.7361081	accessible_not_acetylated	-2.5242715	-1.5429626	-0.4497931	-0.46895742
chr12	113465374	1.0986123	2.834577	-1.7359648	accessible_not_acetylated	0.7952111	-1.0154077	-0.56031084	-1.2779882
chr17	50468866	0.6931472	2.42911	-1.7359629	accessible_not_acetylated	-0.8056011	-1.7241142	-1.2759862	-1.6063129
chr6	68758031	2.3025851	4.0382433	-1.7356582	accessible_not_acetylated	-0.9277246	-0.70257497	0.07623196	0.015634537
chr20	32585329	2.6390574	4.374287	-1.7352297	accessible_not_acetylated	-1.8380845	-1.1439955	-0.7307775	-0.6817336
chr6	117481624	2.3025851	4.0375295	-1.7349443	accessible_not_acetylated	-0.5434973	-1.0626173	-0.20148325	-0.2384789
chr7	158496093	0.6931472	2.4279032	-1.734756	accessible_not_acetylated	-1.394163	-1.7265623	-1.1532822	-0.5737773
chr6	42452177	1.9459102	3.680664	-1.7347538	accessible_not_acetylated	-0.36750388	-2.6335192	-0.8640094	-1.3270533
chr12	47942517	0.6931472	2.4273458	-1.7341986	accessible_not_acetylated	0.19104958	-2.2585413	-1.125676	-1.6327579
chr7	100374037	2.3025851	4.036567	-1.7339821	accessible_not_acetylated	-0.99361587	-0.7954197	-0.40561533	-0.124952555
chr6	109691364	3.4965076	5.230398	-1.7338905	accessible_not_acetylated	-1.4783235	-0.71087265	-0.20694113	0.09588957
chr8	74088298	0.0	1.7337592	-1.7337592	accessible_not_acetylated	-0.30758142	-0.7421696	-0.0903461	-0.30690384
chr12	91355584	0.0	1.7337482	-1.7337482	accessible_not_acetylated	-0.21968031	-0.7425189	-0.45631504	-0.18779337
chr7	27113545	1.3862944	3.1182947	-1.7320004	accessible_not_acetylated	-0.71790886	-1.8093703	-0.51382256	-1.1227403
chr6	391738	0.0	1.7313777	-1.7313777	accessible_not_acetylated	2.120234	-1.0255159	-1.2820828	-1.2594225
chr7	100966178	3.0445225	4.773812	-1.7292893	accessible_not_acetylated	-3.0936768	-1.0343122	-1.4661074	-0.77454424
chr8	144354729	1.9459102	3.6750877	-1.7291775	accessible_not_acetylated	-2.4462137	-2.3960004	-1.8982875	-1.8327807
chr20	30585387	0.6931472	2.4220986	-1.7289515	accessible_not_acetylated	-0.9665911	-1.3060467	-1.3633232	-0.73799145
chr21	10574662	0.6931472	2.4220488	-1.7289016	accessible_not_acetylated	-1.2862629	-0.9844513	-0.39836454	-0.19566679
chr18	12660047	0.6931472	2.421753	-1.7286057	accessible_not_acetylated	-0.5827086	-0.51768875	-0.118379116	-0.15571284
chr12	56833966	0.0	1.7278203	-1.7278203	accessible_not_acetylated	0.48505676	-0.033277035	0.119086385	0.19921994
chr7	100219247	0.6931472	2.4203606	-1.7272134	accessible_not_acetylated	-0.53197765	-0.49710178	-0.2758863	-0.35195684
chr22	19875965	1.7917595	3.5189433	-1.7271838	accessible_not_acetylated	-1.7473524	-0.39190435	-0.86170244	-0.8909786
chr17	11899693	0.0	1.7271676	-1.7271676	accessible_not_acetylated	1.0845513	-0.28022647	-0.04570973	-0.17507029
chr7	97990104	0.0	1.7268758	-1.7268758	accessible_not_acetylated	0.57943916	-0.69216275	0.35386324	-0.17162073
chr7	2519583	1.9459102	3.6722798	-1.7263696	accessible_not_acetylated	-0.33554292	-2.2777174	-0.7316909	-1.3755784
chr20	3676814	1.0986123	2.823867	-1.7252548	accessible_not_acetylated	-1.6995033	-1.4820321	-0.7351105	-1.2653993
chr22	43060424	0.0	1.7250487	-1.7250487	accessible_not_acetylated	0.9709438	-0.46479428	0.0027199984	-0.11956513
chr17	19031913	0.6931472	2.4181185	-1.7249713	accessible_not_acetylated	-0.072954655	-1.0148243	0.07171655	0.19907928
chr6	37697821	2.5649493	4.289851	-1.7249019	accessible_not_acetylated	-1.640944	-1.9771369	-0.8988552	-0.9104521
chr22	25334252	0.6931472	2.4176702	-1.7245231	accessible_not_acetylated	-0.95021343	-0.6580224	-0.06264925	-0.48885083
chr6	90296909	3.0445225	4.7688913	-1.7243688	accessible_not_acetylated	-2.2227743	-1.57914	-1.3071432	-1.0427513
chr22	50030235	2.1972246	3.921191	-1.7239664	accessible_not_acetylated	-1.9174871	-2.585687	-1.1641986	-1.3759553
chr20	57526675	2.9957323	4.719365	-1.7236328	accessible_not_acetylated	-4.530952	-2.5020354	-2.1062255	-2.6802163
chr18	50560082	0.6931472	2.4165246	-1.7233775	accessible_not_acetylated	-0.0474627	-2.0100954	-1.3479464	-1.3498604
chr20	34979951	2.4849067	4.2082505	-1.7233438	accessible_not_acetylated	-2.3983235	-2.1027699	-1.0006435	-1.1926856
chr17	75615631	1.3862944	3.1093826	-1.7230883	accessible_not_acetylated	-2.3874102	-1.9042035	-0.6855416	-0.5524266
chr10	90857998	1.9459102	3.668925	-1.7230148	accessible_not_acetylated	-1.1829982	-2.141278	-0.5624106	-1.2838023
chr10	86349006	1.3862944	3.1086562	-1.7223618	accessible_not_acetylated	-1.3472515	-1.5081295	-0.39726496	-0.34177852
chr17	43778987	3.8501477	5.5718436	-1.7216959	accessible_not_acetylated	-1.049746	-2.133414	-0.5030799	-0.5135064
chr7	1059107	2.3025851	4.024243	-1.7216578	accessible_not_acetylated	-1.8257656	-0.6663356	-0.8391714	-0.37935352
chr7	155466752	0.6931472	2.4147096	-1.7215624	accessible_not_acetylated	-0.48450565	-1.5306798	-1.2729119	-1.3696238
chr8	37966666	0.6931472	2.4146523	-1.7215052	accessible_not_acetylated	-0.74744487	-0.6157956	-0.59664214	0.04890251
chr22	19662158	2.1972246	3.9185681	-1.7213435	accessible_not_acetylated	-2.2307377	-0.2850356	-0.121014595	-0.4079597
